@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute vars_clauses_ratio numeric
@attribute POSNEG_RATIO_CLAUSE_mean numeric
@attribute POSNEG_RATIO_CLAUSE_coeff_variation numeric
@attribute POSNEG_RATIO_CLAUSE_min numeric
@attribute POSNEG_RATIO_CLAUSE_max numeric
@attribute POSNEG_RATIO_CLAUSE_entropy numeric
@attribute VCG_CLAUSE_mean numeric
@attribute VCG_CLAUSE_coeff_variation numeric
@attribute VCG_CLAUSE_min numeric
@attribute VCG_CLAUSE_max numeric
@attribute VCG_CLAUSE_entropy numeric
@attribute UNARY numeric
@attribute BINARYp numeric
@attribute TRINARYp numeric
@attribute VCG_VAR_mean numeric
@attribute VCG_VAR_coeff_variation numeric
@attribute VCG_VAR_min numeric
@attribute VCG_VAR_max numeric
@attribute VCG_VAR_entropy numeric
@attribute POSNEG_RATIO_VAR_mean numeric
@attribute POSNEG_RATIO_VAR_stdev numeric
@attribute POSNEG_RATIO_VAR_min numeric
@attribute POSNEG_RATIO_VAR_max numeric
@attribute POSNEG_RATIO_VAR_entropy numeric
@attribute HORNY_VAR_mean numeric
@attribute HORNY_VAR_coeff_variation numeric
@attribute HORNY_VAR_min numeric
@attribute HORNY_VAR_max numeric
@attribute HORNY_VAR_entropy numeric
@attribute horn_clauses_fraction numeric
@attribute VG_mean numeric
@attribute VG_coeff_variation numeric
@attribute VG_min numeric
@attribute VG_max numeric
@attribute CG_mean numeric
@attribute CG_coeff_variation numeric
@attribute CG_min numeric
@attribute CG_max numeric
@attribute CG_entropy numeric
@attribute cluster_coeff_mean numeric
@attribute cluster_coeff_coeff_variation numeric
@attribute cluster_coeff_min numeric
@attribute cluster_coeff_max numeric
@attribute cluster_coeff_entropy numeric
@attribute DIAMETER_mean numeric
@attribute DIAMETER_coeff_variation numeric
@attribute DIAMETER_min numeric
@attribute DIAMETER_max numeric
@attribute DIAMETER_entropy numeric
@attribute cl_num_mean numeric
@attribute cl_num_coeff_variation numeric
@attribute cl_num_min numeric
@attribute cl_num_max numeric
@attribute cl_num_q90 numeric
@attribute cl_num_q10 numeric
@attribute cl_num_q75 numeric
@attribute cl_num_q25 numeric
@attribute cl_num_q50 numeric
@attribute cl_size_mean numeric
@attribute cl_size_coeff_variation numeric
@attribute cl_size_min numeric
@attribute cl_size_max numeric
@attribute cl_size_q90 numeric
@attribute cl_size_q10 numeric
@attribute cl_size_q75 numeric
@attribute cl_size_q25 numeric
@attribute cl_size_q50 numeric
@attribute SP_bias_mean numeric
@attribute SP_bias_coeff_variation numeric
@attribute SP_bias_min numeric
@attribute SP_bias_max numeric
@attribute SP_bias_q90 numeric
@attribute SP_bias_q10 numeric
@attribute SP_bias_q75 numeric
@attribute SP_bias_q25 numeric
@attribute SP_bias_q50 numeric
@attribute SP_unconstraint_mean numeric
@attribute SP_unconstraint_coeff_variation numeric
@attribute SP_unconstraint_min numeric
@attribute SP_unconstraint_max numeric
@attribute SP_unconstraint_q90 numeric
@attribute SP_unconstraint_q10 numeric
@attribute SP_unconstraint_q75 numeric
@attribute SP_unconstraint_q25 numeric
@attribute SP_unconstraint_q50 numeric
@attribute saps_BestSolution_Mean numeric
@attribute saps_BestSolution_CoeffVariance numeric
@attribute saps_FirstLocalMinStep_Mean numeric
@attribute saps_FirstLocalMinStep_CoeffVariance numeric
@attribute saps_FirstLocalMinStep_Median numeric
@attribute saps_FirstLocalMinStep_Q10 numeric
@attribute saps_FirstLocalMinStep_Q90 numeric
@attribute saps_BestAvgImprovement_Mean numeric
@attribute saps_BestAvgImprovement_CoeffVariance numeric
@attribute saps_FirstLocalMinRatio_Mean numeric
@attribute saps_FirstLocalMinRatio_CoeffVariance numeric
@attribute gsat_BestSolution_Mean numeric
@attribute gsat_BestSolution_CoeffVariance numeric
@attribute gsat_FirstLocalMinStep_Mean numeric
@attribute gsat_FirstLocalMinStep_CoeffVariance numeric
@attribute gsat_FirstLocalMinStep_Median numeric
@attribute gsat_FirstLocalMinStep_Q10 numeric
@attribute gsat_FirstLocalMinStep_Q90 numeric
@attribute gsat_BestAvgImprovement_Mean numeric
@attribute gsat_BestAvgImprovement_CoeffVariance numeric
@attribute gsat_FirstLocalMinRatio_Mean numeric
@attribute gsat_FirstLocalMinRatio_CoeffVariance numeric
@attribute lobjois_mean_depth_over_vars numeric
@attribute lobjois_log_num_nodes_over_vars numeric

@data
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g7.cnf,1,760,43649,720,42641,0.0556,0.0236,0.0169,0.9927,0.027,0.7143,1,0.2608,0.0045,1.3783,0.0028,0.0486,0.2767,0,0.9299,0.9299,0.0045,0.2241,0.0025,0.0076,4.9022,0.2071,0.0467,0.0922,0.36,2.9323,0.0026,0.2128,0.0014,0.0044,4.4576,0.9299,0.005,0.2101,0.0026,0.0087,?,?,?,?,?,?,?,?,?,?,3,0,3,3,0,1655.1667,0.9611,406,4030,4030,406,3770,492,636,48.4489,0.194,40.1006,65.1125,65.1125,40.1006,57.2583,41.0017,44.7709,0.7983,0.0248,0.7384,0.8585,0.8244,0.7734,0.811,0.7848,0.7982,0,4.4534,0,0,0,0,0,0,0,42.4065,13.0574,323.203,0.0675,324,306,343,23.9299,0.1359,0.9957,0.0522,24.5809,0.1731,324.91,0.0441,325,307,342,28.2714,0.1028,0.9994,0.0004,0.7373,0.9048
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,550,35586,525,35036,0.0476,0.0157,0.015,0.9973,0.0159,0.8667,1,0.1769,0.0052,1.5366,0.0038,0.0971,0.237,0,0.9669,0.9669,0.0052,0.139,0.0033,0.0065,4.4421,0.4225,0.0888,0.1231,0.5959,3.3946,0.0037,0.1988,0.0017,0.0049,4.3437,0.9669,0.0104,0.1401,0.0078,0.015,?,?,?,?,?,?,?,?,?,?,2.9523,0.0722,2,3,0.1917,1868,0.7524,793,4642,4642,793,2737,873,1176,59.571,0.1184,52.37,73.9372,73.9372,52.37,60.5019,54.9899,60.2725,0.8682,0.0382,0.7183,0.9327,0.9008,0.8245,0.8901,0.854,0.8744,0,4.5829,0,0.0001,0,0,0,0,0,13.4185,0.0896,239.616,0.0648,240,225,255,30.9983,0.1115,0.9996,0.0003,14.0778,0.1068,238.904,0.0437,239,226,252,28.6553,0.2085,0.9996,0.0002,0.8681,0.9466
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,671,50773,646,50102,0.0387,0.0134,0.0129,0.9979,0.0123,0.8667,1,0.1337,0.0046,1.8272,0.0031,0.0805,0.1845,0,0.9668,0.9668,0.0046,0.1947,0.0023,0.0062,4.6442,0.323,0.0628,0.1,0.4657,2.8638,0.003,0.2179,0.0014,0.0043,4.2032,0.9668,0.0129,0,0.0129,0.0129,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,3157.3333,0.6173,403,4623,4623,403,4623,403,4446,69.9892,0.0648,66.3086,76.3785,76.3785,66.3086,76.3785,66.3086,67.2804,0.8774,0.0218,0.7881,0.9205,0.8998,0.8555,0.8904,0.8687,0.8792,0,3.7055,0,0.0002,0,0,0,0,0,50.1405,13.6648,297.806,0.0731,298,282,316,33.2679,0.1199,0.996,0.058,14.5795,0.2747,301.095,0.0742,303,285,319,36.4759,0.1299,0.9997,0.0005,0.8406,0.9515
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,545,29734,520,29189,0.0481,0.0187,0.0178,0.9998,0.0048,0.8462,1,0.0223,0.0047,1.6828,0.0038,0.1,0.1118,0,0.9871,0.9871,0.0047,0.1849,0.0028,0.0071,4.4672,0.5953,0.0792,0.3793,0.8506,3.108,0.0038,0.226,0.002,0.0061,4.3907,0.9871,0.0178,0,0.0178,0.0178,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1133.0833,1.0183,268,4634,2236,502,944,626,696,62.7245,0.0502,58.2773,69.5094,66.2984,59.4328,65.7796,60.768,62.4168,0.9025,0.03,0.7885,0.986,0.9288,0.8666,0.9226,0.8899,0.9057,0.0001,1.3865,0,0.0007,0.0004,0,0.0001,0,0,18.4692,13.4794,237.471,0.0599,238,224,252,26.3538,0.1208,0.998,0.0379,23.9741,14.9625,239.014,0.0638,240,225,254,20.4521,0.2716,0.9973,0.0448,0.9234,0.9647
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,666,45238,641,44572,0.039,0.0149,0.0144,0.9984,0.011,0.8947,1,0.11,0.0044,1.8403,0.0031,0.0811,0.1742,0,0.972,0.972,0.0044,0.2101,0.0022,0.0063,4.7883,0.3759,0.067,0.2021,0.5072,2.9852,0.003,0.2524,0.0014,0.0047,4.6093,0.972,0.0144,0,0.0144,0.0144,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,2387.75,0.755,316,4636,4636,316,4636,951,3648,68.9673,0.116,57.0222,78.5192,78.5192,57.0222,78.5192,67.0736,73.2541,0.8878,0.0203,0.8144,0.9225,0.9092,0.8649,0.9017,0.8761,0.8904,0,3.8924,0,0.0012,0,0,0,0,0,24.2363,11.8928,296.256,0.0714,297,279,313,31.1851,0.142,1.0019,0.0463,11.9732,0.2167,297.141,0.0472,298,280,316,31.8335,0.166,0.9997,0.0002,0.8729,0.9554
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,792,67279,762,66487,0.0394,0.0119,0.0115,0.998,0.0127,0.8571,1,0.1561,0.0038,1.7983,0.0026,0.0787,0.2214,0,0.9682,0.9682,0.0038,0.1289,0.0025,0.0048,4.75,0.35,0.0748,0.1359,0.5058,3.2079,0.0025,0.1754,0.001,0.0035,4.6597,0.9682,0.0103,0.1865,0.0028,0.0114,?,?,?,?,?,?,?,?,?,?,2.9312,0.0863,2,3,0.2505,753.25,0.4195,125,1362,1362,125,911,716,751,58.1833,0.1561,49.2151,74.1814,74.1814,49.2151,71.232,52.0458,54.0684,0.8751,0.03,0.7717,0.9289,0.903,0.8374,0.8944,0.8619,0.8796,0,15.7362,0,0.0001,0,0,0,0,0,92.1546,11.1013,355.3,0.0794,356,341,373,37.763,0.1348,0.9946,0.0698,99.2536,10.7595,352.469,0.0822,353,334,373,39.9038,0.1601,0.9949,0.0695,0.8665,0.957
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,943,93431,913,92488,0.0329,0.0102,0.0099,0.9984,0.01,0.875,1,0.1196,0.0032,1.9806,0.0022,0.0679,0.1744,0,0.9713,0.9713,0.0032,0.2146,0.0014,0.0045,5.1203,0.3237,0.0722,0.1457,0.5447,3.2793,0.0021,0.233,0.0009,0.0032,4.7226,0.9713,0.0099,0,0.0099,0.0099,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,618.8,0.8681,110,1590,1590,110,678,133,583,79.8784,0.1431,71.8571,101.9509,101.9509,71.8571,79.9623,71.8761,73.7455,0.8892,0.0215,0.821,0.9403,0.9121,0.8626,0.9032,0.8762,0.8919,0,5.9158,0,0.0001,0,0,0,0,0,198.04,10.4124,429.54,0.0978,432.5,409,454,43.9567,0.1412,0.9917,0.0898,16.9612,0.2285,428.984,0.0949,433,412,449,43.6786,0.179,0.9997,0.0003,0.8475,0.9517
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,894,82294,864,81400,0.0347,0.011,0.0106,0.9977,0.0126,0.8667,1,0.1689,0.0037,1.9397,0.0023,0.0718,0.2492,0,0.962,0.962,0.0037,0.1419,0.0024,0.0046,4.971,0.2317,0.0659,0.0608,0.372,3.1807,0.0022,0.1752,0.0014,0.0031,4.6972,0.962,0.0102,0.1096,0.003,0.0106,?,?,?,?,?,?,?,?,?,?,2.8412,0.1286,2,3,0.4376,1412,1.2444,74,4430,4430,74,4430,430,714,68.7286,0.1494,57.9496,83.6955,83.6955,57.9496,83.6955,60.607,72.6622,0.8708,0.0268,0.7394,0.9096,0.8959,0.843,0.8873,0.8591,0.8754,0,3.6319,0,0,0,0,0,0,0,18.1284,0.0955,402,0.0379,403,383,420,41.4118,0.1106,0.9996,0.0002,29.3121,3.0479,401.554,0.089,405,384,423,45.5226,0.1265,1.0002,0.0044,0.8803,0.9519
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,952,84809,922,83857,0.0325,0.0114,0.011,0.9987,0.009,0.8947,1,0.1006,0.0031,2.0143,0.0022,0.0672,0.1547,0,0.9747,0.9747,0.0031,0.2345,0.0013,0.0045,4.9766,0.3567,0.072,0.189,0.6157,3.2238,0.0021,0.259,0.0008,0.0033,4.2932,0.9747,0.011,0,0.011,0.011,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,460,0.3299,84,610,584,270,572,438,547,71.4419,0.1869,61.7671,110.3305,83.9492,62.1178,75.5476,63.0165,66.5315,0.899,0.0201,0.8526,0.9696,0.9221,0.8745,0.911,0.8884,0.8996,0,3.729,0,0.0013,0,0,0,0,0,46.7153,9.1973,429.759,0.0937,433,411,454,42.2892,0.1271,1.0021,0.027,135.818,10.9352,428.371,0.0915,432,411,448,42.0517,0.2365,1.1364,1.4371,0.8775,0.9546
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1,1106,129272,1071,128166,0.0327,0.0086,0.0084,0.9984,0.0101,0.8824,1,0.1399,0.0028,1.989,0.0019,0.0672,0.2079,0,0.9714,0.9714,0.0028,0.1529,0.0013,0.0036,5.1389,0.3272,0.0631,0.1588,0.5246,3.2305,0.0018,0.1716,0.0008,0.0025,4.9206,0.9714,0.0083,0,0.0083,0.0083,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1028,1.4244,54,3920,3920,54,664,66,436,70.1392,0.1843,56.4608,92.5301,92.5301,56.4608,75.1852,59.5803,66.9394,0.8872,0.0254,0.8144,0.9432,0.9172,0.857,0.9016,0.8722,0.8879,0,13.3554,0,0,0,0,0,0,0,35.494,2.3059,500.807,0.117,507,478,530,53.1227,0.1027,1,0.003,346.25,9.1035,496.04,0.1068,502,478,520,53.8444,0.1715,0.9898,0.101,0.8669,0.9483
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,1285,166723,1250,165438,0.028,0.0078,0.0076,0.9991,0.0072,0.9048,1,0.0877,0.0023,2.1151,0.0016,0.0576,0.1304,0,0.9793,0.9793,0.0023,0.2287,0.0007,0.0031,5.296,0.387,0.0744,0.2164,0.6682,3.1627,0.0016,0.256,0.0005,0.0023,5.0256,0.9793,0.0075,0,0.0075,0.0075,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,370.4286,1.756,20,1944,1944,20,310,27,46,94.7487,0.1528,71.4537,109.7289,109.7289,71.4537,109.5854,77.9742,94.0435,0.9084,0.0231,0.8343,0.9663,0.9343,0.88,0.9216,0.8965,0.9102,0,6.5331,0,0.0054,0,0,0,0,0,178.667,6.833,584.842,0.1377,595,573,614,57.9307,0.1903,1.0047,0.0373,650.414,7.4091,590.724,0.1372,597.5,575,623,52.2801,0.4004,1.1377,0.9237,0.8609,0.9585
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,1244,150604,1209,149360,0.0289,0.0083,0.0081,0.9989,0.0079,0.913,1,0.1092,0.0024,2.0942,0.0017,0.0596,0.1582,0,0.9765,0.9765,0.0024,0.161,0.0012,0.0031,5.1733,0.3521,0.0755,0.1391,0.5352,3.2677,0.0016,0.1993,0.0007,0.0023,4.9783,0.9765,0.0077,0.1247,0.0016,0.0081,?,?,?,?,?,?,?,?,?,?,2.9173,0.0944,2,3,0.2854,918,1.4376,82,3538,3538,82,507,102,361,77.9059,0.271,65.3649,120.0189,120.0189,65.3649,69.098,66.0111,69.0366,0.9012,0.0194,0.8246,0.9395,0.9223,0.8773,0.9145,0.8908,0.9032,0,12.4248,0,0.0001,0,0,0,0,0,595.746,8.1348,561.239,0.1233,569,550,588,55.2371,0.148,0.9858,0.1204,23.61,0.1023,570.05,0.0322,568.5,547,595,60.385,0.1061,0.9999,0,0.9091,0.9555
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,1295,148400,1260,147105,0.0278,0.0088,0.0086,0.9988,0.0079,0.9231,1,0.1062,0.0024,2.1832,0.0016,0.0571,0.1366,0,0.9742,0.9742,0.0024,0.2428,0.001,0.0035,4.7775,0.294,0.0714,0.102,0.4354,2.8969,0.0015,0.2718,0.0006,0.0024,4.0895,0.9742,0.0086,0,0.0086,0.0086,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,444,1.3576,30,1484,1484,30,1484,84,178,83.3543,0.1013,73.6742,93.3214,93.3214,73.6742,93.3214,76.4333,89.9881,0.8962,0.0253,0.832,0.9421,0.9249,0.8639,0.9138,0.8796,0.8992,0,4.4658,0,0.0001,0,0,0,0,0,16.6618,1.858,585.544,0.1268,595,564,615,51.6619,0.1025,0.9999,0.0009,364.852,7.5452,591.869,0.1329,601,583,622,43.9585,0.4008,1.0168,0.1302,0.8801,0.9563
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,1590,272291,1550,270701,0.0258,0.0059,0.0057,0.9989,0.0074,0.9091,1,0.1228,0.0019,2.2071,0.0013,0.0529,0.163,0,0.9757,0.9757,0.0019,0.154,0.0009,0.0025,5.5258,0.3082,0.0721,0.1498,0.6061,3.2939,0.0013,0.1771,0.0005,0.0017,5.3021,0.9757,0.0057,0,0.0057,0.0057,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,205.2727,1.2938,5,758,565,8,507,15,22,90.5923,0.1373,74.4813,111.75,109.6438,76.8407,103,77.9244,88.75,0.8717,0.1304,0.3773,0.9996,0.9597,0.6901,0.9469,0.853,0.9182,0.0001,6.3269,0,0.006,0,0,0,0,0,972.808,4.9271,721.5,0.2062,750,719,768,75.7992,0.2692,1.022,0.1107,38.5806,0.0859,737.742,0.0312,737,705,763,74.1157,0.165,0.9999,0,0.8734,0.9316
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,1638,253275,1598,251637,0.025,0.0065,0.0064,0.9991,0.0066,0.9167,1,0.0977,0.0018,2.2519,0.0013,0.0513,0.142,0,0.979,0.979,0.0018,0.2295,0.0007,0.0026,5.7931,0.3454,0.0724,0.1684,0.5797,3.1954,0.0012,0.2592,0.0004,0.0019,5.5454,0.979,0.0063,0,0.0063,0.0063,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,109.3333,1.3678,22,440,440,22,89,27,47,86.0347,0.1597,73.7978,110.4516,110.4516,73.7978,98.4074,75.45,82.5106,0.9031,0.0405,0.7573,0.9771,0.9438,0.8507,0.9285,0.8845,0.91,0,9.4155,0,0.0001,0,0,0,0,0,1299.6,5.8027,741.029,0.1756,762,737,783,70.3192,0.352,1.0679,0.3773,616.4,6.3565,741.6,0.1541,758,736,776,75.1825,0.2401,1.0165,0.1094,0.8265,0.9153
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,1649,256038,1609,254389,0.0249,0.0065,0.0063,0.9993,0.0058,0.9259,1,0.0772,0.0017,2.2384,0.0012,0.051,0.1149,0,0.9824,0.9824,0.0017,0.1781,0.0007,0.0023,5.4229,0.4041,0.0836,0.1386,0.6008,3.3761,0.0012,0.221,0.0004,0.0017,4.9009,0.9824,0.0063,0,0.0063,0.0063,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,300.9,0.9432,10,828,828,46,483,50,324,83.5271,0.119,68.9669,100.6957,100.6957,71.4644,89.64,74.5537,86.8261,0.9118,0.0341,0.8031,0.9756,0.9495,0.8699,0.9322,0.896,0.9152,0,10.5209,0,0.0001,0,0,0,0,0,1554.67,5.6544,745.455,0.1818,768,733,793,72.3544,0.3358,1.1772,0.8657,28.641,0.195,763.846,0.0298,760,737,794,68.3338,0.17,0.9999,0,0.9206,0.9807
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,1634,212885,1594,211251,0.0251,0.0077,0.0075,0.9991,0.0068,0.9231,1,0.1065,0.0019,2.3039,0.0013,0.0514,0.1506,0,0.9772,0.9772,0.0019,0.2476,0.0008,0.0029,5.7095,0.3036,0.0818,0.0909,0.5306,3.3837,0.0012,0.2773,0.0005,0.0022,5.4059,0.9772,0.0075,0,0.0075,0.0075,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,268.5,1.7532,6,1595,1595,6,399,16,45,98.0937,0.1288,79.7544,120.516,120.516,80.6255,108.375,86.0426,102.6667,0.9003,0.0374,0.766,0.9702,0.9377,0.8561,0.9241,0.8835,0.9053,0,7.7608,0,0.0001,0,0,0,0,0,1091.88,6.452,739.07,0.1591,756,721,786,61.7148,0.3633,1.1917,1.0562,21.8039,0.2171,762.745,0.0281,762,739,786,60.9642,0.1292,0.9999,0,0.8917,0.9564
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,1985,409171,1940,407186,0.0232,0.0049,0.0048,0.9991,0.0062,0.9259,1,0.0992,0.0015,2.3189,0.001,0.0474,0.1502,0,0.9787,0.9787,0.0015,0.173,0.0005,0.002,5.5129,0.32,0.0628,0.132,0.4825,2.9191,0.001,0.1972,0.0003,0.0014,5.4133,0.9787,0.0048,0,0.0048,0.0048,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,208.625,1.4709,4,846,846,4,612,21,64,90.7863,0.136,71.067,107.25,107.25,71.067,106.1359,88.9077,91.2344,0.8765,0.1398,0.3765,0.9949,0.9631,0.7108,0.9513,0.863,0.9204,0.0001,5.8258,0,0.0063,0,0,0,0,0,48.5625,0.1256,929.125,0.0198,927.5,913,950,86.8379,0.1285,0.9998,0,367.591,3.9212,890.273,0.225,938,897,955,100.697,0.1594,1.0033,0.0156,0.8938,0.9431
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,2088,405748,2043,403660,0.022,0.0052,0.0051,0.9993,0.0056,0.9286,1,0.0859,0.0014,2.3907,0.001,0.045,0.1259,0,0.9808,0.9808,0.0014,0.2363,0.0005,0.0021,5.9715,0.3328,0.0786,0.1208,0.5608,3.237,0.001,0.2713,0.0003,0.0015,5.8049,0.9808,0.0051,0,0.0051,0.0051,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,112.2727,2.3917,3,954,134,5,41,5,17,110.426,0.1094,89,131.75,120.2338,92.5366,119.1,103.3333,109.2,0.8953,0.1045,0.4731,0.999,0.9645,0.7563,0.9527,0.8857,0.928,0,6.1062,0,0.0062,0,0,0,0,0,1452.43,3.6638,912,0.2884,975,953,996,89.2754,0.3313,1.0171,0.0636,316.25,3.5278,915.938,0.2678,978.5,939,1005,97.2264,0.1408,1.0028,0.0117,0.8525,0.9513
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,1981,333838,1936,331857,0.0232,0.006,0.0058,0.9995,0.0049,0.931,1,0.0631,0.0014,2.3114,0.001,0.0475,0.1075,0,0.9856,0.9856,0.0014,0.192,0.0007,0.002,5.652,0.4411,0.0971,0.2244,0.6644,3.3315,0.001,0.2484,0.0004,0.0016,5.5624,0.9856,0.0058,0,0.0058,0.0058,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,138.5556,0.7004,7,270,259,12,218,34,195,88.155,0.0619,76.4914,98.3659,98.1429,78.5444,91.5556,85.9891,87.3899,0.9044,0.0803,0.4801,0.9977,0.9627,0.8228,0.9491,0.8857,0.9263,0.0002,5.1594,0,0.0139,0.0002,0,0,0,0,112.958,3.7035,895.042,0.2142,933,906,947,73.4583,0.1333,1.0009,0.0057,39.7419,0.1675,928.742,0.0233,927,907,959,76.508,0.191,0.9999,0,0.932,0.9722
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,2115,356340,2070,354225,0.0217,0.006,0.0058,0.9993,0.0052,0.9394,1,0.0801,0.0014,2.4442,0.001,0.0444,0.1024,0,0.9818,0.9818,0.0014,0.2536,0.0005,0.0021,4.9822,0.341,0.075,0.0993,0.5203,2.9496,0.0009,0.2844,0.0003,0.0015,4.4148,0.9818,0.0058,0,0.0058,0.0058,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,200.6364,0.6676,13,374,351,43,317,54,280,89.9555,0.0863,84.037,113.814,90.3362,85.3636,90.2679,86.4351,87.5385,0.8972,0.0997,0.445,0.9996,0.962,0.8088,0.9482,0.8903,0.9206,0.0005,4.6063,0,0.0244,0.0004,0,0,0,0,1537.12,4.8186,957.208,0.2141,1002.5,961,1017,78.0576,0.3241,1.031,0.1482,1120.06,5.4057,968.323,0.1869,1000,977,1022,84.8551,0.2459,1.0224,0.1223,0.8848,0.9461
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1,2444,498568,2394,496124,0.0209,0.0049,0.0048,0.9994,0.005,0.9394,1,0.0868,0.0012,2.4667,0.0008,0.0426,0.1235,0,0.9829,0.9829,0.0012,0.1693,0.0005,0.0017,5.8426,0.3575,0.0766,0.1628,0.6236,3.3344,0.0008,0.2038,0.0003,0.0013,5.6581,0.9829,0.0048,0,0.0048,0.0048,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,94.75,0.7786,14,213,187,25,184,32,69,98.0399,0.0816,87.8406,115.56,108.2059,88.8889,106.1429,94.0535,97.0272,0.9761,0.0701,0.1076,1,0.9999,0.9566,0.998,0.9785,0.9924,0.0214,1.5082,0,0.5,0.0535,0.0001,0.0288,0.0026,0.0106,1273.77,3.5006,1079.54,0.3019,1165,1110,1201,97.7881,0.2223,1.0114,0.0411,5744.47,3.8441,1077.53,0.2773,1153,1107,1172,99.2626,0.4473,1.1731,0.5719,0.9186,0.9574
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,2561,490309,2511,487748,0.0199,0.0053,0.0051,0.9994,0.0049,0.9412,1,0.0895,0.0012,2.5629,0.0008,0.0406,0.1198,0,0.9819,0.9819,0.0012,0.2668,0.0004,0.0019,6.1822,0.3131,0.079,0.122,0.5465,3.3492,0.0008,0.2906,0.0003,0.0014,5.8565,0.9819,0.0051,0,0.0051,0.0051,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,112.25,0.8904,6,252,247,9,234,25,58,111.9684,0.1321,91.0931,133.48,133.1667,95.5521,132.6667,99.3162,112.4,0.9762,0.0496,0.2354,1,0.9999,0.9515,0.9979,0.9705,0.9884,0.027,1.2831,0,0.5,0.0645,0.0002,0.0409,0.0028,0.0159,160.4,3.3021,1147,0.2781,1227,1169,1259,88.9836,0.1255,1.0011,0.0045,25.5625,0.1525,1206.25,0.0211,1206.5,1176,1236,78.0606,0.1716,0.9999,0,0.8838,0.9362
