@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute Basic numeric
@attribute CG numeric
@attribute DIAMETER numeric
@attribute KLB numeric
@attribute Pre numeric
@attribute cl numeric
@attribute lobjois numeric
@attribute ls_gsat numeric
@attribute ls_saps numeric
@attribute sp numeric

@data
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0.04,60.02,2.01,0.07,1.35,1.99,2.04,2.19,2.17,3.27
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.04,60.02,2.02,0.08,1.08,2,2,2.18,2.17,3.04
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.04,70.67,2.01,0.07,1.07,2,2.03,2.17,2.16,3.01
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.06,92.25,2.02,0.14,2.77,1.99,2.06,2.28,2.3,4.07
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.06,60.02,2.02,0.14,2.33,2,2.05,2.28,2.3,4.09
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.05,76.27,2.01,0.09,1.39,1.99,2.05,2.23,2.22,2.8
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.05,62.32,2.02,0.12,2,2,2.05,2.26,2.26,3.69
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1,0.06,87.44,2.02,0.19,2.91,1.99,2.05,2.35,2.33,3
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.07,72.94,2.01,0.2,3.31,2,2.03,2.34,2.33,3.26
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.07,82.03,2.04,0.21,4.25,1.99,2.01,2.4,2.38,3.45
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.07,61.18,2.03,0.21,3.3,2,2.07,2.39,2.38,3.3
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.16,60.1,2.02,0.52,14.29,2,2.27,2.79,2.83,8.59
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.17,60.08,2.01,0.53,12.36,1.99,2.05,2.82,2.84,8.81
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.13,104.41,2.02,0.41,7.34,2,2.03,2.65,2.69,6.75
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.12,66.71,2.05,0.4,6.24,2.01,2.22,2.63,2.63,6.22
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0,25.38,0.1,0.01,0.04,1.99,2,2.18,2.13,0.16
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0,25.48,0.11,0,0.05,1.99,2,2.2,2.11,0.15
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0.02,60.02,2.01,0.06,2.41,1.99,2.01,2.16,2.12,2.41
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2072.cnf,1,0.01,60.08,2.01,0.07,2.41,2,2.01,2.17,2.13,2.49
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0,0.92,0.05,0,0,1.99,2,2.35,2.19,0.05
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0.93,0.05,0,0,1.99,2,2.34,2.16,0.05
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.03,60.02,2.01,0.09,0.24,1.98,2.01,2.24,2.14,1.84
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4232.cnf,1,0.03,60.02,2.01,0.09,0.23,2,2.01,2.25,2.13,1.85
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0.14,60.05,2.02,4.03,2.16,2,2.72,2.82,2.83,6.18
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,0.14,60.05,2.07,4.01,2.17,2,2.7,2.84,2.82,6.16
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0,60.02,0.13,0,0.03,1.99,2,2.09,2.07,0.62
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0,60.02,0.17,0.01,0.03,1.98,2,2.07,2.07,0.74
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0,60.02,0.19,0.01,0.03,1.99,2,2.09,2.06,0.88
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,60.01,0.19,0.01,0.03,2,2,2.06,2.09,0.9
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0.01,60.02,0.2,0,0.03,1.99,2,2.09,2.09,0.92
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,60.02,0.21,0.01,0.03,2,2,2.09,2.05,0.99
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0.01,60.03,0.21,0,0.03,1.99,2,2.09,2.06,0.99
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,60.02,0.28,0.01,0.05,1.99,2,2.08,2.06,1.15
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0,60.01,0.29,0.01,0.05,1.98,2,2.07,2.09,1.17
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.01,60.03,0.33,0.01,0.04,1.99,2,2.08,2.07,1.34
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1,0,60.03,0.33,0.01,0.05,2,2,2.1,2.06,1.36
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_505.cnf,1,0.01,60.03,0.44,0.01,0.06,1.99,2,2.07,2.06,1.57
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0.01,60.04,0.44,0.01,0.06,2,2,2.08,2.07,1.67
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0.01,60.03,0.44,0.01,0.06,1.99,2,2.09,2.06,1.59
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,0,60.01,0.45,0.01,0.07,1.99,2,2.08,2.07,1.68
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0,60.06,0.65,0.02,0.07,2,2,2.06,2.06,2.08
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0,45.36,0.03,0,0,1.99,2,2.14,2.11,0.12
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,60.06,0.05,0,0.01,1.99,2,2.11,2.07,0.18
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-14_186.cnf,1,0,60.04,0.08,0.01,0.01,1.99,2,2.1,2.1,0.25
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0,60.01,0.13,0,0.02,2,2,2.11,2.09,0.4
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,60.01,0.16,0,0.03,1.98,2,2.1,2.1,0.51
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-17_279.cnf,1,0.01,60.01,0.28,0,0.03,2,2,2.09,2.06,0.72
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0.01,60.03,0.4,0.01,0.04,2,2,2.09,2.09,1.03
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0.01,60.04,0.61,0.01,0.06,2.01,2,2.08,2.06,1.35
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0.01,60.01,0.87,0.01,0.07,2,2,2.09,2.06,1.72
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0.01,60.02,0.87,0.01,0.08,2,2,2.07,2.07,1.73
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.04,12.42,2.02,0.96,0.83,2.01,2.02,2.31,2.17,1.57
./SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0,60.01,0.2,0,0.08,0.39,2,2.09,2.07,0.42
./SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0,1.71,0.01,0,0,0.01,2,1.15,1.3,0.03
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.01,60.02,0.15,0,0.05,0.4,2,2.09,2.09,0.69
./SAT11/crafted/mosoi/289/289-sat-12x14.cnf,1,0.01,60.01,0.84,0.01,0.25,0.51,2,2.09,2.06,0.94
./SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0,60.06,1.12,0.01,0.29,0.56,2,2.1,2.08,1.08
./SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0,60.04,0.21,0,0.08,0.4,2,2.08,2.08,0.39
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0,60.02,0.38,0.01,0.11,0.03,2,2.09,2.08,0.5
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0,0.42,0.01,0,0,0,2,0.66,0.72,0.01
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,1.35,0.01,0,0,0.01,2,0.99,1.1,0.03
./SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0,60.01,0.22,0,0.08,0.36,2,2.09,2.07,0.43
./SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1,0,60.01,0.25,0,0.1,0.42,2,2.1,2.07,0.44
./SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0,3.37,0.01,0,0,0.03,2,1.39,1.57,0.04
./SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0,5.63,0.02,0,0.01,0.38,2,1.74,1.97,0.06
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0,1.77,0.01,0,0,0,2,1.1,1.24,0.03
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0,60.01,0.24,0.01,0.09,0.46,2,2.1,2.07,0.44
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.03,60.54,2.02,0.08,4.26,2,2.04,2.22,2.19,2.73
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.04,60.06,2.04,0.1,6.34,2,2.02,2.26,2.28,2.86
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.05,60.4,2.02,0.14,8.93,2,2.05,2.32,2.32,3.63
./SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0.03,60.21,2.02,0.1,5.51,2,2.04,2.25,2.26,2.68
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.04,60.38,2.02,0.13,7.99,2,2.04,2.33,2.3,3.33
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,0.01,60.03,2.01,0.04,1.32,2,2.01,2.13,2.12,2.44
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.07,60.03,2.08,0.25,19.92,2,2.02,2.56,2.56,4.66
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.11,60.05,2.09,0.39,33.04,2.01,2.02,2.81,2.8,4.26
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.12,60.05,2.1,0.41,37.87,2,2.03,2.85,2.86,4.5
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.01,60.03,1.55,0.01,0.35,2.01,2,2.09,2.08,1.28
./SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.01,60.03,1.01,0.01,0.27,2,2,2.1,2.07,1.09
./SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,0,60.08,1.6,0.01,0.4,1.99,2,2.1,2.09,1.31
./SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,0.01,60.01,2.01,0.02,0.64,2,2,2.12,2.1,1.48
./SAT11/crafted/mosoi/289/289-unsat-7x39.cnf,1,0.02,60.02,2.01,0.02,0.91,2,2.01,2.11,2.08,2.21
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,0.02,60.19,2.01,0.03,1.21,2.01,2,2.14,2.11,2.29
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0,0.08,0.06,0,0.01,1.99,2,2.63,2.28,0.03
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0,0.09,0.05,0,0.01,1.99,2,2.72,2.29,0.03
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0,1.81,2.01,0.04,0.08,1.99,2,2.64,2.17,0.22
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0,1.81,2.01,0.05,0.08,2,2,2.61,2.18,0.22
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,0.02,57.39,2.01,2.69,0.79,2,2.04,2.22,2.14,1.96
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,0.03,57.23,2.02,2.74,0.79,2,2.01,2.22,2.14,1.96
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0,60.01,0.29,0.01,0.06,2,2,2.57,2.2,0.16
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0,60.03,0.21,0,0.06,1.99,2,2.64,2.21,0.09
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0,60.04,0.36,0.01,0.07,1.99,2,2.61,2.2,0.17
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0,60.08,0.47,0.01,0.07,2,2,2.56,2.18,0.2
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0,60.12,0.8,0.01,0.1,2,2,2.54,2.17,0.16
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0,60.18,1.56,0.02,0.14,1.98,2,2.56,2.13,0.21
./SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0,0.03,0,0,0,2,1.73,1.46,0.93,0
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0,0.09,0,0,0,2,2,2.36,1.65,0.02
./SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0,0.09,0.01,0,0,1.98,2,2.43,1.78,0.02
./SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0,0.1,0.01,0,0,1.39,2,2.21,1.86,0.02
./SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0,0.05,0.01,0,0,1.98,2,1.92,1.26,0.01
./SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0,0.19,0.01,0,0,1.98,2,2.41,2.32,0.03
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0,0.09,0,0,0,1.99,2,2.4,1.65,0.02
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0,0.32,0.02,0,0,1.88,2,2.36,2.23,0.04
./SAT11/crafted/skvortsov/battleship/battleship-13-13-unsat.cnf,1,0,0.15,0,0,0,1.99,2,2.35,2.09,0.03
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0,0.24,0.01,0,0,1.99,2,2.35,2.27,0.04
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0,0.78,0.03,0,0,1.99,2,2.31,2.24,0.08
./SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0,0.83,0.04,0,0,1.99,2,2.34,2.24,0.08
./SAT11/crafted/skvortsov/battleship/battleship-15-15-unsat.cnf,1,0,0.36,0.01,0,0,1.99,2,2.31,2.24,0.05
./SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,0,1.26,0.05,0,0,1.98,2,2.3,2.24,0.11
./SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0,0.53,0.02,0,0,1.99,2,2.32,2.22,0.06
./SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0,1.88,0.08,0,0,1.99,2,2.3,2.2,0.14
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0,2.77,0.11,0,0,1.99,2,2.26,2.22,0.18
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0,33.53,0.89,0.02,0.03,2,2,2.21,2.16,1
./SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0,0,0,0,0,0.08,0.49,0.4,0.22,0
./SAT11/crafted/skvortsov/battleship/battleship-6-9-unsat.cnf,1,0,0,0,0,0,1.62,0.74,0.58,0.33,0
./SAT11/crafted/skvortsov/battleship/battleship-7-12-unsat.cnf,1,0,0.01,0,0,0,1.99,1.37,0.97,0.57,0.01
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0,0.01,0,0,0,0,1.34,0.81,0.6,0.01
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0,0.02,0.01,0,0,0.01,2,1.2,0.91,0.01
./SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0,0.05,0.01,0,0,0.07,2,2.04,1.34,0.01
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0,0,0,0,0,1.99,1.1,1.33,0.75,0
./SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0,0,0,0,0,1.99,1.34,1.06,0.6,0
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0,0,0,0,0,1.99,1.57,1.16,0.68,0
./SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,0,0,0,0,0,1.99,1.25,1.61,0.92,0
./SAT11/crafted/spence/sgen/sgen3-n140-s20078956-unsat.cnf,1,0,0,0,0,0,1.99,1.59,1.31,0.74,0
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0,0,0,0,0,1.98,1.79,1.4,0.82,0
./SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0,0,0,0,0,1.98,1.46,1.94,1.1,0
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0,0,0,0,0,1.99,2,1.5,0.87,0
./SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1,0,0,0,0,0,1.99,2,1.69,0.97,0
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,0,0,0,0,0,1.97,2,1.72,1.04,0
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0,0,0,0,0,1.99,1.59,2.21,1.27,0.01
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,0,0,0,0,1.98,2,1.84,1.13,0
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0,0,0,0,0,1.99,2,1.95,1.21,0
./SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0,0,0,0,0,1.99,1.84,2.57,1.47,0.01
./SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0,0,0,0,0,1.99,2,2.7,1.71,0
./SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0,0,0.01,0,0,1.98,2,2.68,1.91,0
./SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0,0,0.01,0,0,1.99,2,2.68,2.12,0
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0,0,0.01,0,0,1.99,2,2.78,2.33,0
./SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0,0,0.01,0,0,1.98,2,2.66,2.34,0.01
