@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus string

@data
rue_2000-101,1,eax,3600,timeout
rue_2000-102,1,eax,3600,timeout
rue_2000-103,1,eax,29.585,ok
rue_2000-104,1,eax,32.19,ok
rue_2000-105,1,eax,3600,timeout
rue_2000-106,1,eax,3600,timeout
rue_2000-107,1,eax,26.115,ok
rue_2000-108,1,eax,3600,timeout
rue_2000-109,1,eax,24.37,ok
rue_2000-11,1,eax,3600,timeout
rue_2000-110,1,eax,28.185,ok
rue_2000-111,1,eax,3600,timeout
rue_2000-112,1,eax,3600,timeout
rue_2000-113,1,eax,3600,timeout
rue_2000-114,1,eax,26.145,ok
rue_2000-115,1,eax,3600,timeout
rue_2000-116,1,eax,34.045,ok
rue_2000-117,1,eax,3600,timeout
rue_2000-118,1,eax,3600,timeout
rue_2000-119,1,eax,26.09,ok
rue_2000-12,1,eax,28.165,ok
rue_2000-120,1,eax,29.115,ok
rue_2000-121,1,eax,26.56,ok
rue_2000-122,1,eax,35.52,ok
rue_2000-123,1,eax,3600,timeout
rue_2000-124,1,eax,3600,timeout
rue_2000-125,1,eax,3600,timeout
rue_2000-126,1,eax,31.59,ok
rue_2000-127,1,eax,23.865,ok
rue_2000-128,1,eax,27.855,ok
rue_2000-129,1,eax,3600,timeout
rue_2000-13,1,eax,30.22,ok
rue_2000-130,1,eax,23.29,ok
rue_2000-131,1,eax,3600,timeout
rue_2000-132,1,eax,25.175,ok
rue_2000-133,1,eax,3600,timeout
rue_2000-134,1,eax,24.005,ok
rue_2000-135,1,eax,28.87,ok
rue_2000-136,1,eax,26.63,ok
rue_2000-137,1,eax,3600,timeout
rue_2000-138,1,eax,3600,timeout
rue_2000-139,1,eax,3600,timeout
rue_2000-14,1,eax,26.945,ok
rue_2000-140,1,eax,39.805,ok
rue_2000-141,1,eax,30.865,ok
rue_2000-142,1,eax,3600,timeout
rue_2000-143,1,eax,3600,timeout
rue_2000-144,1,eax,3600,timeout
rue_2000-145,1,eax,3600,timeout
rue_2000-146,1,eax,28.285,ok
rue_2000-147,1,eax,23.645,ok
rue_2000-148,1,eax,3600,timeout
rue_2000-149,1,eax,51.895,ok
rue_2000-15,1,eax,31.145,ok
rue_2000-150,1,eax,3600,timeout
rue_2000-151,1,eax,25.51,ok
rue_2000-152,1,eax,29.86,ok
rue_2000-153,1,eax,28.62,ok
rue_2000-154,1,eax,3600,timeout
rue_2000-155,1,eax,3600,timeout
rue_2000-156,1,eax,3600,timeout
rue_2000-157,1,eax,24.77,ok
rue_2000-158,1,eax,25.01,ok
rue_2000-159,1,eax,3600,timeout
rue_2000-16,1,eax,3600,timeout
rue_2000-160,1,eax,3600,timeout
rue_2000-161,1,eax,25.91,ok
rue_2000-162,1,eax,22.695,ok
rue_2000-163,1,eax,3600,timeout
rue_2000-164,1,eax,27.65,ok
rue_2000-165,1,eax,27.685,ok
rue_2000-166,1,eax,3600,timeout
rue_2000-167,1,eax,30.19,ok
rue_2000-168,1,eax,45.1,ok
rue_2000-169,1,eax,3600,timeout
rue_2000-17,1,eax,3600,timeout
rue_2000-170,1,eax,3600,timeout
rue_2000-171,1,eax,3600,timeout
rue_2000-172,1,eax,25.81,ok
rue_2000-173,1,eax,26.095,ok
rue_2000-174,1,eax,3600,timeout
rue_2000-175,1,eax,27.33,ok
rue_2000-176,1,eax,3600,timeout
rue_2000-177,1,eax,27.56,ok
rue_2000-178,1,eax,3600,timeout
rue_2000-179,1,eax,3600,timeout
rue_2000-18,1,eax,29.61,ok
rue_2000-180,1,eax,3600,timeout
rue_2000-181,1,eax,3600,timeout
rue_2000-182,1,eax,29.865,ok
rue_2000-183,1,eax,3600,timeout
rue_2000-184,1,eax,3600,timeout
rue_2000-185,1,eax,29.875,ok
rue_2000-186,1,eax,3600,timeout
rue_2000-187,1,eax,3600,timeout
rue_2000-188,1,eax,23.8,ok
rue_2000-189,1,eax,3600,timeout
rue_2000-19,1,eax,30.19,ok
rue_2000-190,1,eax,29.2,ok
rue_2000-191,1,eax,27.28,ok
rue_2000-192,1,eax,27.88,ok
rue_2000-193,1,eax,3600,timeout
rue_2000-194,1,eax,3600,timeout
rue_2000-195,1,eax,31.815,ok
rue_2000-196,1,eax,3600,timeout
rue_2000-197,1,eax,20.535,ok
rue_2000-198,1,eax,30.63,ok
rue_2000-199,1,eax,21.66,ok
rue_2000-2,1,eax,3600,timeout
rue_2000-20,1,eax,34.48,ok
rue_2000-200,1,eax,3600,timeout
rue_2000-201,1,eax,3600,timeout
rue_2000-202,1,eax,21.755,ok
rue_2000-203,1,eax,17.505,ok
rue_2000-204,1,eax,21.895,ok
rue_2000-205,1,eax,3600,timeout
rue_2000-206,1,eax,3600,timeout
rue_2000-207,1,eax,40.715,ok
rue_2000-208,1,eax,29.715,ok
rue_2000-209,1,eax,28.045,ok
rue_2000-21,1,eax,3600,timeout
rue_2000-210,1,eax,36.55,ok
rue_2000-211,1,eax,32.465,ok
rue_2000-212,1,eax,3600,timeout
rue_2000-213,1,eax,32.145,ok
rue_2000-214,1,eax,3600,timeout
rue_2000-215,1,eax,3600,timeout
rue_2000-216,1,eax,3600,timeout
rue_2000-217,1,eax,28.165,ok
rue_2000-218,1,eax,26.31,ok
rue_2000-219,1,eax,35.295,ok
rue_2000-22,1,eax,31.395,ok
rue_2000-220,1,eax,3600,timeout
rue_2000-221,1,eax,34.35,ok
rue_2000-222,1,eax,3600,timeout
rue_2000-223,1,eax,3600,timeout
rue_2000-224,1,eax,3600,timeout
rue_2000-225,1,eax,27.795,ok
rue_2000-226,1,eax,3600,timeout
rue_2000-227,1,eax,3600,timeout
rue_2000-228,1,eax,3600,timeout
rue_2000-229,1,eax,28.525,ok
rue_2000-23,1,eax,26.665,ok
rue_2000-230,1,eax,27.78,ok
rue_2000-231,1,eax,32.71,ok
rue_2000-232,1,eax,30.825,ok
rue_2000-233,1,eax,42.72,ok
rue_2000-234,1,eax,29.83,ok
rue_2000-235,1,eax,3600,timeout
rue_2000-236,1,eax,25.125,ok
rue_2000-237,1,eax,3600,timeout
rue_2000-239,1,eax,30.7,ok
rue_2000-24,1,eax,3600,timeout
rue_2000-240,1,eax,3600,timeout
rue_2000-241,1,eax,26.595,ok
rue_2000-242,1,eax,3600,timeout
rue_2000-243,1,eax,3600,timeout
rue_2000-244,1,eax,3600,timeout
rue_2000-245,1,eax,3600,timeout
rue_2000-246,1,eax,31.415,ok
rue_2000-247,1,eax,3600,timeout
rue_2000-248,1,eax,25.735,ok
rue_2000-249,1,eax,40.105,ok
rue_2000-25,1,eax,30.98,ok
rue_2000-250,1,eax,3600,timeout
rue_2000-251,1,eax,36.395,ok
rue_2000-252,1,eax,29.375,ok
rue_2000-253,1,eax,25.345,ok
rue_2000-254,1,eax,3600,timeout
rue_2000-255,1,eax,3600,timeout
rue_2000-256,1,eax,3600,timeout
rue_2000-257,1,eax,23.525,ok
rue_2000-258,1,eax,25.715,ok
rue_2000-259,1,eax,3600,timeout
rue_2000-26,1,eax,3600,timeout
rue_2000-260,1,eax,29.195,ok
rue_2000-261,1,eax,3600,timeout
rue_2000-262,1,eax,3600,timeout
rue_2000-263,1,eax,3600,timeout
rue_2000-264,1,eax,3600,timeout
rue_2000-265,1,eax,3600,timeout
rue_2000-266,1,eax,3600,timeout
rue_2000-267,1,eax,3600,timeout
rue_2000-268,1,eax,3600,timeout
rue_2000-269,1,eax,26.65,ok
rue_2000-27,1,eax,27.4,ok
rue_2000-270,1,eax,3600,timeout
rue_2000-271,1,eax,3600,timeout
rue_2000-272,1,eax,3600,timeout
rue_2000-273,1,eax,3600,timeout
rue_2000-274,1,eax,25.08,ok
rue_2000-275,1,eax,3600,timeout
rue_2000-276,1,eax,3600,timeout
rue_2000-277,1,eax,27.505,ok
rue_2000-278,1,eax,30.2,ok
rue_2000-279,1,eax,23.59,ok
rue_2000-28,1,eax,3600,timeout
rue_2000-280,1,eax,26.065,ok
rue_2000-281,1,eax,29.455,ok
rue_2000-282,1,eax,35.45,ok
rue_2000-283,1,eax,31.525,ok
rue_2000-284,1,eax,3600,timeout
rue_2000-285,1,eax,3600,timeout
rue_2000-286,1,eax,26.29,ok
rue_2000-287,1,eax,31.275,ok
rue_2000-288,1,eax,3600,timeout
rue_2000-289,1,eax,3600,timeout
rue_2000-29,1,eax,26.955,ok
rue_2000-290,1,eax,25.7,ok
rue_2000-291,1,eax,3600,timeout
rue_2000-292,1,eax,3600,timeout
rue_2000-293,1,eax,35.175,ok
rue_2000-294,1,eax,31.15,ok
rue_2000-295,1,eax,3600,timeout
rue_2000-296,1,eax,3600,timeout
rue_2000-297,1,eax,3600,timeout
rue_2000-298,1,eax,27.535,ok
rue_2000-299,1,eax,24.4,ok
rue_2000-3,1,eax,3600,timeout
rue_2000-30,1,eax,28.07,ok
rue_2000-300,1,eax,30.19,ok
rue_2000-301,1,eax,30.31,ok
rue_2000-302,1,eax,31.315,ok
rue_2000-303,1,eax,31.52,ok
rue_2000-304,1,eax,3600,timeout
rue_2000-305,1,eax,26.68,ok
rue_2000-306,1,eax,28.44,ok
rue_2000-307,1,eax,3600,timeout
rue_2000-308,1,eax,3600,timeout
rue_2000-309,1,eax,3600,timeout
rue_2000-31,1,eax,29.255,ok
rue_2000-310,1,eax,30.075,ok
rue_2000-311,1,eax,3600,timeout
rue_2000-312,1,eax,25.655,ok
rue_2000-313,1,eax,40.105,ok
rue_2000-314,1,eax,32.9,ok
rue_2000-315,1,eax,3600,timeout
rue_2000-316,1,eax,25.465,ok
rue_2000-317,1,eax,25.55,ok
rue_2000-318,1,eax,3600,timeout
rue_2000-319,1,eax,26.325,ok
rue_2000-32,1,eax,34,ok
rue_2000-320,1,eax,32.86,ok
rue_2000-321,1,eax,22.63,ok
rue_2000-322,1,eax,28.785,ok
rue_2000-323,1,eax,3600,timeout
rue_2000-324,1,eax,27.76,ok
rue_2000-325,1,eax,25.14,ok
rue_2000-326,1,eax,3600,timeout
rue_2000-327,1,eax,22.505,ok
rue_2000-328,1,eax,28.43,ok
rue_2000-329,1,eax,3600,timeout
rue_2000-33,1,eax,23.925,ok
rue_2000-330,1,eax,29.565,ok
rue_2000-331,1,eax,26.47,ok
rue_2000-332,1,eax,26.585,ok
rue_2000-333,1,eax,3600,timeout
rue_2000-334,1,eax,26.225,ok
rue_2000-335,1,eax,3600,timeout
rue_2000-336,1,eax,29.42,ok
rue_2000-337,1,eax,23.83,ok
rue_2000-338,1,eax,3600,timeout
rue_2000-339,1,eax,37.495,ok
rue_2000-34,1,eax,3600,timeout
rue_2000-340,1,eax,20.205,ok
rue_2000-341,1,eax,3600,timeout
rue_2000-342,1,eax,3600,timeout
rue_2000-343,1,eax,25.815,ok
rue_2000-344,1,eax,34.1,ok
rue_2000-345,1,eax,26.505,ok
rue_2000-346,1,eax,3600,timeout
rue_2000-347,1,eax,24.49,ok
rue_2000-348,1,eax,33.26,ok
rue_2000-349,1,eax,3600,timeout
rue_2000-35,1,eax,26.185,ok
rue_2000-350,1,eax,27.38,ok
rue_2000-351,1,eax,44.795,ok
rue_2000-352,1,eax,34.39,ok
rue_2000-353,1,eax,27.82,ok
rue_2000-354,1,eax,3600,timeout
rue_2000-355,1,eax,3600,timeout
rue_2000-356,1,eax,3600,timeout
rue_2000-357,1,eax,3600,timeout
rue_2000-358,1,eax,25.28,ok
rue_2000-359,1,eax,25.565,ok
rue_2000-36,1,eax,36.325,ok
rue_2000-360,1,eax,3600,timeout
rue_2000-361,1,eax,3600,timeout
rue_2000-362,1,eax,32.875,ok
rue_2000-363,1,eax,30.875,ok
rue_2000-364,1,eax,37.83,ok
rue_2000-365,1,eax,3600,timeout
rue_2000-366,1,eax,23.505,ok
rue_2000-367,1,eax,32.375,ok
rue_2000-368,1,eax,3600,timeout
rue_2000-369,1,eax,3600,timeout
rue_2000-37,1,eax,3600,timeout
rue_2000-370,1,eax,35.875,ok
rue_2000-371,1,eax,19.85,ok
rue_2000-372,1,eax,22.395,ok
rue_2000-373,1,eax,3600,timeout
rue_2000-374,1,eax,3600,timeout
rue_2000-375,1,eax,24.5,ok
rue_2000-376,1,eax,25.345,ok
rue_2000-377,1,eax,35.36,ok
rue_2000-378,1,eax,3600,timeout
rue_2000-379,1,eax,3600,timeout
rue_2000-38,1,eax,3600,timeout
rue_2000-380,1,eax,28.195,ok
rue_2000-381,1,eax,27.425,ok
rue_2000-382,1,eax,29.05,ok
rue_2000-383,1,eax,32.76,ok
rue_2000-384,1,eax,3600,timeout
rue_2000-385,1,eax,27.625,ok
rue_2000-386,1,eax,3600,timeout
rue_2000-387,1,eax,26.805,ok
rue_2000-388,1,eax,3600,timeout
rue_2000-389,1,eax,3600,timeout
rue_2000-39,1,eax,3600,timeout
rue_2000-390,1,eax,3600,timeout
rue_2000-391,1,eax,29.49,ok
rue_2000-392,1,eax,25.65,ok
rue_2000-393,1,eax,3600,timeout
rue_2000-394,1,eax,25.365,ok
rue_2000-395,1,eax,31.79,ok
rue_2000-396,1,eax,3600,timeout
rue_2000-397,1,eax,3600,timeout
rue_2000-398,1,eax,3600,timeout
rue_2000-399,1,eax,28.05,ok
rue_2000-4,1,eax,28.69,ok
rue_2000-40,1,eax,29.115,ok
rue_2000-400,1,eax,26.38,ok
rue_2000-401,1,eax,27.38,ok
rue_2000-402,1,eax,23.755,ok
rue_2000-403,1,eax,25.935,ok
rue_2000-404,1,eax,3600,timeout
rue_2000-405,1,eax,18.095,ok
rue_2000-406,1,eax,27.645,ok
rue_2000-407,1,eax,19.44,ok
rue_2000-408,1,eax,3600,timeout
rue_2000-409,1,eax,3600,timeout
rue_2000-41,1,eax,3600,timeout
rue_2000-410,1,eax,3600,timeout
rue_2000-411,1,eax,3600,timeout
rue_2000-412,1,eax,26.82,ok
rue_2000-413,1,eax,3600,timeout
rue_2000-414,1,eax,3600,timeout
rue_2000-415,1,eax,34.325,ok
rue_2000-416,1,eax,34.6,ok
rue_2000-417,1,eax,3600,timeout
rue_2000-418,1,eax,28.08,ok
rue_2000-419,1,eax,35.99,ok
rue_2000-42,1,eax,3600,timeout
rue_2000-420,1,eax,25.93,ok
rue_2000-421,1,eax,3600,timeout
rue_2000-422,1,eax,3600,timeout
rue_2000-423,1,eax,3600,timeout
rue_2000-424,1,eax,30.02,ok
rue_2000-425,1,eax,30.17,ok
rue_2000-426,1,eax,3600,timeout
rue_2000-427,1,eax,3600,timeout
rue_2000-428,1,eax,25.21,ok
rue_2000-429,1,eax,3600,timeout
rue_2000-43,1,eax,31.915,ok
rue_2000-430,1,eax,23.925,ok
rue_2000-431,1,eax,30.7,ok
rue_2000-432,1,eax,3600,timeout
rue_2000-433,1,eax,3600,timeout
rue_2000-434,1,eax,26.16,ok
rue_2000-435,1,eax,3600,timeout
rue_2000-436,1,eax,30.67,ok
rue_2000-437,1,eax,29.83,ok
rue_2000-438,1,eax,3600,timeout
rue_2000-439,1,eax,3600,timeout
rue_2000-44,1,eax,27.135,ok
rue_2000-440,1,eax,31.975,ok
rue_2000-441,1,eax,32.63,ok
rue_2000-442,1,eax,27.495,ok
rue_2000-443,1,eax,3600,timeout
rue_2000-444,1,eax,23.88,ok
rue_2000-445,1,eax,37.255,ok
rue_2000-446,1,eax,35.935,ok
rue_2000-447,1,eax,24.33,ok
rue_2000-448,1,eax,38.9,ok
rue_2000-449,1,eax,3600,timeout
rue_2000-45,1,eax,3600,timeout
rue_2000-450,1,eax,27.425,ok
rue_2000-451,1,eax,3600,timeout
rue_2000-452,1,eax,3600,timeout
rue_2000-453,1,eax,27.535,ok
rue_2000-454,1,eax,37.43,ok
rue_2000-455,1,eax,3600,timeout
rue_2000-456,1,eax,26.39,ok
rue_2000-457,1,eax,3600,timeout
rue_2000-458,1,eax,3600,timeout
rue_2000-459,1,eax,29.855,ok
rue_2000-46,1,eax,31.61,ok
rue_2000-460,1,eax,23.525,ok
rue_2000-461,1,eax,33.63,ok
rue_2000-462,1,eax,33.79,ok
rue_2000-463,1,eax,24.555,ok
rue_2000-464,1,eax,3600,timeout
rue_2000-465,1,eax,25.49,ok
rue_2000-466,1,eax,28.035,ok
rue_2000-467,1,eax,26.325,ok
rue_2000-468,1,eax,29.05,ok
rue_2000-469,1,eax,3600,timeout
rue_2000-47,1,eax,25.59,ok
rue_2000-470,1,eax,26,ok
rue_2000-471,1,eax,3600,timeout
rue_2000-472,1,eax,3600,timeout
rue_2000-473,1,eax,3600,timeout
rue_2000-474,1,eax,3600,timeout
rue_2000-475,1,eax,3600,timeout
rue_2000-476,1,eax,3600,timeout
rue_2000-477,1,eax,3600,timeout
rue_2000-478,1,eax,27.275,ok
rue_2000-479,1,eax,3600,timeout
rue_2000-48,1,eax,27.865,ok
rue_2000-480,1,eax,22.91,ok
rue_2000-481,1,eax,25.94,ok
rue_2000-482,1,eax,27.645,ok
rue_2000-483,1,eax,3600,timeout
rue_2000-484,1,eax,24.355,ok
rue_2000-485,1,eax,3600,timeout
rue_2000-486,1,eax,3600,timeout
rue_2000-487,1,eax,26.78,ok
rue_2000-488,1,eax,3600,timeout
rue_2000-489,1,eax,33.12,ok
rue_2000-49,1,eax,26.11,ok
rue_2000-490,1,eax,3600,timeout
rue_2000-491,1,eax,27.42,ok
rue_2000-492,1,eax,28.175,ok
rue_2000-493,1,eax,27.35,ok
rue_2000-494,1,eax,3600,timeout
rue_2000-495,1,eax,29.115,ok
rue_2000-496,1,eax,3600,timeout
rue_2000-497,1,eax,24.955,ok
rue_2000-498,1,eax,3600,timeout
rue_2000-499,1,eax,3600,timeout
rue_2000-5,1,eax,31.43,ok
rue_2000-50,1,eax,3600,timeout
rue_2000-500,1,eax,29.45,ok
rue_2000-501,1,eax,3600,timeout
rue_2000-502,1,eax,3600,timeout
rue_2000-503,1,eax,23.885,ok
rue_2000-504,1,eax,31.325,ok
rue_2000-505,1,eax,25.49,ok
rue_2000-506,1,eax,3600,timeout
rue_2000-507,1,eax,3600,timeout
rue_2000-508,1,eax,3600,timeout
rue_2000-509,1,eax,27.445,ok
rue_2000-51,1,eax,3600,timeout
rue_2000-510,1,eax,24.405,ok
rue_2000-511,1,eax,26.455,ok
rue_2000-512,1,eax,26.255,ok
rue_2000-513,1,eax,36.125,ok
rue_2000-514,1,eax,3600,timeout
rue_2000-515,1,eax,24.61,ok
rue_2000-516,1,eax,29.905,ok
rue_2000-517,1,eax,3600,timeout
rue_2000-518,1,eax,30.05,ok
rue_2000-519,1,eax,3600,timeout
rue_2000-52,1,eax,3600,timeout
rue_2000-520,1,eax,30.845,ok
rue_2000-521,1,eax,27.36,ok
rue_2000-522,1,eax,36.66,ok
rue_2000-523,1,eax,3600,timeout
rue_2000-524,1,eax,3600,timeout
rue_2000-525,1,eax,25.29,ok
rue_2000-526,1,eax,3600,timeout
rue_2000-527,1,eax,3600,timeout
rue_2000-528,1,eax,3600,timeout
rue_2000-529,1,eax,3600,timeout
rue_2000-53,1,eax,23.375,ok
rue_2000-530,1,eax,3600,timeout
rue_2000-531,1,eax,25.71,ok
rue_2000-532,1,eax,25.015,ok
rue_2000-533,1,eax,28.25,ok
rue_2000-534,1,eax,43.155,ok
rue_2000-535,1,eax,3600,timeout
rue_2000-536,1,eax,21.495,ok
rue_2000-537,1,eax,3600,timeout
rue_2000-538,1,eax,27.73,ok
rue_2000-539,1,eax,3600,timeout
rue_2000-54,1,eax,26.06,ok
rue_2000-540,1,eax,31.955,ok
rue_2000-541,1,eax,27.92,ok
rue_2000-542,1,eax,3600,timeout
rue_2000-543,1,eax,24.78,ok
rue_2000-544,1,eax,26.975,ok
rue_2000-545,1,eax,33.455,ok
rue_2000-546,1,eax,3600,timeout
rue_2000-547,1,eax,27.845,ok
rue_2000-548,1,eax,3600,timeout
rue_2000-549,1,eax,24.45,ok
rue_2000-55,1,eax,24.67,ok
rue_2000-550,1,eax,3600,timeout
rue_2000-551,1,eax,3600,timeout
rue_2000-552,1,eax,30.405,ok
rue_2000-553,1,eax,3600,timeout
rue_2000-554,1,eax,3600,timeout
rue_2000-555,1,eax,3600,timeout
rue_2000-556,1,eax,3600,timeout
rue_2000-557,1,eax,27.65,ok
rue_2000-558,1,eax,23.95,ok
rue_2000-559,1,eax,3600,timeout
rue_2000-56,1,eax,3600,timeout
rue_2000-560,1,eax,3600,timeout
rue_2000-561,1,eax,20.94,ok
rue_2000-562,1,eax,31.26,ok
rue_2000-563,1,eax,3600,timeout
rue_2000-564,1,eax,29.335,ok
rue_2000-565,1,eax,25.025,ok
rue_2000-566,1,eax,3600,timeout
rue_2000-567,1,eax,3600,timeout
rue_2000-568,1,eax,3600,timeout
rue_2000-569,1,eax,37.59,ok
rue_2000-57,1,eax,25.97,ok
rue_2000-570,1,eax,26.48,ok
rue_2000-571,1,eax,29.355,ok
rue_2000-572,1,eax,25.26,ok
rue_2000-573,1,eax,34.655,ok
rue_2000-574,1,eax,3600,timeout
rue_2000-575,1,eax,24.585,ok
rue_2000-576,1,eax,3600,timeout
rue_2000-577,1,eax,3600,timeout
rue_2000-578,1,eax,38.9,ok
rue_2000-579,1,eax,3600,timeout
rue_2000-58,1,eax,3600,timeout
rue_2000-580,1,eax,3600,timeout
rue_2000-581,1,eax,24.625,ok
rue_2000-582,1,eax,31.055,ok
rue_2000-583,1,eax,24.35,ok
rue_2000-584,1,eax,3600,timeout
rue_2000-585,1,eax,29.97,ok
rue_2000-586,1,eax,24.09,ok
rue_2000-587,1,eax,20.03,ok
rue_2000-588,1,eax,28.39,ok
rue_2000-589,1,eax,22.385,ok
rue_2000-59,1,eax,23.91,ok
rue_2000-590,1,eax,26.475,ok
rue_2000-591,1,eax,33.925,ok
rue_2000-592,1,eax,3600,timeout
rue_2000-593,1,eax,32.2,ok
rue_2000-594,1,eax,24.69,ok
rue_2000-595,1,eax,3600,timeout
rue_2000-596,1,eax,3600,timeout
rue_2000-597,1,eax,3600,timeout
rue_2000-598,1,eax,3600,timeout
rue_2000-599,1,eax,27.53,ok
rue_2000-6,1,eax,3600,timeout
rue_2000-60,1,eax,20.85,ok
rue_2000-600,1,eax,27.855,ok
rue_2000-601,1,eax,3600,timeout
rue_2000-602,1,eax,26.29,ok
rue_2000-603,1,eax,37.605,ok
rue_2000-604,1,eax,3600,timeout
rue_2000-605,1,eax,21.585,ok
rue_2000-606,1,eax,3600,timeout
rue_2000-607,1,eax,3600,timeout
rue_2000-608,1,eax,25.095,ok
rue_2000-609,1,eax,29.545,ok
rue_2000-61,1,eax,3600,timeout
rue_2000-610,1,eax,22.2,ok
rue_2000-611,1,eax,3600,timeout
rue_2000-612,1,eax,3600,timeout
rue_2000-613,1,eax,28.955,ok
rue_2000-614,1,eax,27.965,ok
rue_2000-615,1,eax,28.26,ok
rue_2000-616,1,eax,27.235,ok
rue_2000-617,1,eax,27.875,ok
rue_2000-618,1,eax,3600,timeout
rue_2000-619,1,eax,25.38,ok
rue_2000-62,1,eax,29.615,ok
rue_2000-620,1,eax,3600,timeout
rue_2000-621,1,eax,27.975,ok
rue_2000-622,1,eax,25.535,ok
rue_2000-623,1,eax,3600,timeout
rue_2000-624,1,eax,26.54,ok
rue_2000-625,1,eax,32.895,ok
rue_2000-626,1,eax,25.84,ok
rue_2000-628,1,eax,30.265,ok
rue_2000-629,1,eax,3600,timeout
rue_2000-63,1,eax,3600,timeout
rue_2000-630,1,eax,34.52,ok
rue_2000-631,1,eax,3600,timeout
rue_2000-632,1,eax,3600,timeout
rue_2000-633,1,eax,25.315,ok
rue_2000-634,1,eax,23.755,ok
rue_2000-635,1,eax,3600,timeout
rue_2000-636,1,eax,3600,timeout
rue_2000-637,1,eax,25.685,ok
rue_2000-638,1,eax,3600,timeout
rue_2000-639,1,eax,25.07,ok
rue_2000-64,1,eax,3600,timeout
rue_2000-640,1,eax,36.845,ok
rue_2000-641,1,eax,31.745,ok
rue_2000-642,1,eax,29.09,ok
rue_2000-643,1,eax,25.43,ok
rue_2000-644,1,eax,26.225,ok
rue_2000-645,1,eax,39.34,ok
rue_2000-646,1,eax,3600,timeout
rue_2000-647,1,eax,28.445,ok
rue_2000-648,1,eax,3600,timeout
rue_2000-649,1,eax,23.875,ok
rue_2000-65,1,eax,3600,timeout
rue_2000-650,1,eax,3600,timeout
rue_2000-651,1,eax,3600,timeout
rue_2000-652,1,eax,3600,timeout
rue_2000-653,1,eax,25.96,ok
rue_2000-654,1,eax,29.65,ok
rue_2000-655,1,eax,23.145,ok
rue_2000-656,1,eax,34.385,ok
rue_2000-657,1,eax,3600,timeout
rue_2000-658,1,eax,3600,timeout
rue_2000-659,1,eax,34.3,ok
rue_2000-66,1,eax,3600,timeout
rue_2000-660,1,eax,38.235,ok
rue_2000-661,1,eax,26.15,ok
rue_2000-662,1,eax,23.445,ok
rue_2000-663,1,eax,3600,timeout
rue_2000-664,1,eax,3600,timeout
rue_2000-665,1,eax,3600,timeout
rue_2000-666,1,eax,26.695,ok
rue_2000-667,1,eax,3600,timeout
rue_2000-668,1,eax,26.37,ok
rue_2000-669,1,eax,3600,timeout
rue_2000-67,1,eax,33.5,ok
rue_2000-670,1,eax,3600,timeout
rue_2000-671,1,eax,26.285,ok
rue_2000-672,1,eax,3600,timeout
rue_2000-673,1,eax,26.59,ok
rue_2000-674,1,eax,3600,timeout
rue_2000-675,1,eax,27.66,ok
rue_2000-676,1,eax,30.87,ok
rue_2000-677,1,eax,29.955,ok
rue_2000-678,1,eax,3600,timeout
rue_2000-679,1,eax,25.84,ok
rue_2000-68,1,eax,3600,timeout
rue_2000-680,1,eax,3600,timeout
rue_2000-681,1,eax,3600,timeout
rue_2000-682,1,eax,24.085,ok
rue_2000-683,1,eax,24.935,ok
rue_2000-684,1,eax,32.44,ok
rue_2000-685,1,eax,3600,timeout
rue_2000-686,1,eax,32.99,ok
rue_2000-687,1,eax,3600,timeout
rue_2000-688,1,eax,3600,timeout
rue_2000-689,1,eax,3600,timeout
rue_2000-69,1,eax,27.895,ok
rue_2000-690,1,eax,32.72,ok
rue_2000-691,1,eax,30.485,ok
rue_2000-692,1,eax,3600,timeout
rue_2000-693,1,eax,25.295,ok
rue_2000-694,1,eax,3600,timeout
rue_2000-695,1,eax,3600,timeout
rue_2000-696,1,eax,27.835,ok
rue_2000-697,1,eax,31.92,ok
rue_2000-698,1,eax,3600,timeout
rue_2000-699,1,eax,3600,timeout
rue_2000-7,1,eax,24.85,ok
rue_2000-70,1,eax,3600,timeout
rue_2000-700,1,eax,36.615,ok
rue_2000-701,1,eax,65.205,ok
rue_2000-702,1,eax,3600,timeout
rue_2000-703,1,eax,24.76,ok
rue_2000-704,1,eax,3600,timeout
rue_2000-705,1,eax,24.5,ok
rue_2000-706,1,eax,3600,timeout
rue_2000-707,1,eax,3600,timeout
rue_2000-708,1,eax,26.34,ok
rue_2000-709,1,eax,3600,timeout
rue_2000-71,1,eax,3600,timeout
rue_2000-710,1,eax,3600,timeout
rue_2000-711,1,eax,3600,timeout
rue_2000-712,1,eax,24.26,ok
rue_2000-713,1,eax,33.105,ok
rue_2000-714,1,eax,32.69,ok
rue_2000-715,1,eax,26.43,ok
rue_2000-716,1,eax,3600,timeout
rue_2000-717,1,eax,3600,timeout
rue_2000-718,1,eax,27.755,ok
rue_2000-719,1,eax,3600,timeout
rue_2000-72,1,eax,26.97,ok
rue_2000-720,1,eax,25.605,ok
rue_2000-721,1,eax,32.205,ok
rue_2000-722,1,eax,3600,timeout
rue_2000-723,1,eax,3600,timeout
rue_2000-724,1,eax,31.57,ok
rue_2000-725,1,eax,3600,timeout
rue_2000-726,1,eax,34.29,ok
rue_2000-727,1,eax,3600,timeout
rue_2000-728,1,eax,30.65,ok
rue_2000-729,1,eax,3600,timeout
rue_2000-73,1,eax,24.72,ok
