@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute ubc_cheap {ok,timeout,memout,presolved,crash,other,unknown}
@attribute ubc_all {ok,timeout,memout,presolved,crash,other,unknown}
@attribute tspmeta {ok,timeout,memout,presolved,crash,other,unknown}
@attribute eax_probing {ok,timeout,memout,presolved,crash,other,unknown}

@data
rue_1000-651,1,ok,ok,ok,ok
rue_1000-652,1,ok,ok,ok,ok
rue_1000-653,1,ok,ok,ok,ok
rue_1000-654,1,ok,ok,ok,ok
rue_1000-655,1,ok,ok,ok,ok
rue_1000-656,1,ok,ok,ok,ok
rue_1000-657,1,ok,ok,ok,ok
rue_1000-658,1,ok,ok,ok,ok
rue_1000-659,1,ok,ok,ok,ok
rue_1000-66,1,ok,ok,ok,ok
rue_1000-660,1,ok,ok,ok,ok
rue_1000-661,1,ok,ok,ok,ok
rue_1000-662,1,ok,ok,ok,ok
rue_1000-663,1,ok,ok,ok,ok
rue_1000-664,1,ok,ok,ok,ok
rue_1000-665,1,ok,ok,ok,ok
rue_1000-666,1,ok,ok,ok,ok
rue_1000-667,1,ok,ok,ok,ok
rue_1000-668,1,ok,ok,ok,ok
rue_1000-669,1,ok,ok,ok,ok
rue_1000-67,1,ok,ok,ok,ok
rue_1000-670,1,ok,ok,ok,ok
rue_1000-671,1,ok,ok,ok,ok
rue_1000-672,1,ok,ok,ok,ok
rue_1000-673,1,ok,ok,ok,ok
rue_1000-674,1,ok,ok,ok,ok
rue_1000-675,1,ok,ok,ok,ok
rue_1000-676,1,ok,ok,ok,ok
rue_1000-677,1,ok,ok,ok,ok
rue_1000-678,1,ok,ok,ok,ok
rue_1000-679,1,ok,ok,ok,ok
rue_1000-68,1,ok,ok,ok,ok
rue_1000-680,1,ok,ok,ok,ok
rue_1000-681,1,ok,ok,ok,ok
rue_1000-682,1,ok,ok,ok,ok
rue_1000-683,1,ok,ok,ok,ok
rue_1000-684,1,ok,ok,ok,ok
rue_1000-685,1,ok,ok,ok,ok
rue_1000-686,1,ok,ok,ok,ok
rue_1000-687,1,ok,ok,ok,ok
rue_1000-688,1,ok,ok,ok,ok
rue_1000-689,1,ok,ok,ok,ok
rue_1000-69,1,ok,ok,ok,ok
rue_1000-690,1,ok,ok,ok,ok
rue_1000-691,1,ok,ok,ok,ok
rue_1000-692,1,ok,ok,ok,ok
rue_1000-693,1,ok,ok,ok,ok
rue_1000-694,1,ok,ok,ok,ok
rue_1000-695,1,ok,ok,ok,ok
rue_1000-696,1,ok,ok,ok,ok
rue_1000-697,1,ok,ok,ok,ok
rue_1000-698,1,ok,ok,ok,ok
rue_1000-699,1,ok,ok,ok,ok
rue_1000-7,1,ok,ok,ok,ok
rue_1000-70,1,ok,ok,ok,ok
rue_1000-700,1,ok,ok,ok,ok
rue_1000-701,1,ok,ok,ok,ok
rue_1000-702,1,ok,ok,ok,ok
rue_1000-703,1,ok,ok,ok,ok
rue_1000-704,1,ok,ok,ok,ok
rue_1000-705,1,ok,ok,ok,ok
rue_1000-706,1,ok,ok,ok,ok
rue_1000-707,1,ok,ok,ok,ok
rue_1000-708,1,ok,ok,ok,ok
rue_1000-709,1,ok,ok,ok,ok
rue_1000-71,1,ok,ok,ok,ok
rue_1000-710,1,ok,ok,ok,ok
rue_1000-711,1,ok,ok,ok,ok
rue_1000-712,1,ok,ok,ok,ok
rue_1000-713,1,ok,ok,ok,ok
rue_1000-714,1,ok,ok,ok,ok
rue_1000-715,1,ok,ok,ok,ok
rue_1000-716,1,ok,ok,ok,ok
rue_1000-717,1,ok,ok,ok,ok
rue_1000-718,1,ok,ok,ok,ok
rue_1000-719,1,ok,ok,ok,ok
rue_1000-72,1,ok,ok,ok,ok
rue_1000-720,1,ok,ok,ok,ok
rue_1000-721,1,ok,ok,ok,ok
rue_1000-722,1,ok,ok,ok,ok
rue_1000-723,1,ok,ok,ok,ok
rue_1000-724,1,ok,ok,ok,ok
rue_1000-725,1,ok,ok,ok,ok
rue_1000-726,1,ok,ok,ok,ok
rue_1000-727,1,ok,ok,ok,ok
rue_1000-728,1,ok,ok,ok,ok
rue_1000-729,1,ok,ok,ok,ok
rue_1000-73,1,ok,ok,ok,ok
rue_1000-730,1,ok,ok,ok,ok
rue_1000-731,1,ok,ok,ok,ok
rue_1000-732,1,ok,ok,ok,ok
rue_1000-733,1,ok,ok,ok,ok
rue_1000-734,1,ok,ok,ok,ok
rue_1000-735,1,ok,ok,ok,ok
rue_1000-736,1,ok,ok,ok,ok
rue_1000-737,1,ok,ok,ok,ok
rue_1000-738,1,ok,ok,ok,ok
rue_1000-739,1,ok,ok,ok,ok
rue_1000-74,1,ok,ok,ok,ok
rue_1000-740,1,ok,ok,ok,ok
rue_1000-741,1,ok,ok,ok,ok
rue_1000-742,1,ok,ok,ok,ok
rue_1000-743,1,ok,ok,ok,ok
rue_1000-744,1,ok,ok,ok,ok
rue_1000-745,1,ok,ok,ok,ok
rue_1000-746,1,ok,ok,ok,ok
rue_1000-747,1,ok,ok,ok,ok
rue_1000-748,1,ok,ok,ok,ok
rue_1000-749,1,ok,ok,ok,ok
rue_1000-75,1,ok,ok,ok,ok
rue_1000-750,1,ok,ok,ok,ok
rue_1000-751,1,ok,ok,ok,ok
rue_1000-752,1,ok,ok,ok,ok
rue_1000-753,1,ok,ok,ok,ok
rue_1000-754,1,ok,ok,ok,ok
rue_1000-755,1,ok,ok,ok,ok
rue_1000-756,1,ok,ok,ok,ok
rue_1000-757,1,ok,ok,ok,ok
rue_1000-758,1,ok,ok,ok,ok
rue_1000-759,1,ok,ok,ok,ok
rue_1000-76,1,ok,ok,ok,ok
rue_1000-760,1,ok,ok,ok,ok
rue_1000-761,1,ok,ok,ok,ok
rue_1000-762,1,ok,ok,ok,ok
rue_1000-763,1,ok,ok,ok,ok
rue_1000-764,1,ok,ok,ok,ok
rue_1000-765,1,ok,ok,ok,ok
rue_1000-766,1,ok,ok,ok,ok
rue_1000-767,1,ok,ok,ok,ok
rue_1000-768,1,ok,ok,ok,ok
rue_1000-769,1,ok,ok,ok,ok
rue_1000-77,1,ok,ok,ok,ok
rue_1000-770,1,ok,ok,ok,ok
rue_1000-771,1,ok,ok,ok,ok
rue_1000-772,1,ok,ok,ok,ok
rue_1000-773,1,ok,ok,ok,ok
rue_1000-774,1,ok,ok,ok,ok
rue_1000-775,1,ok,ok,ok,ok
rue_1000-776,1,ok,ok,ok,ok
rue_1000-777,1,ok,ok,ok,ok
rue_1000-778,1,ok,ok,ok,ok
rue_1000-779,1,ok,ok,ok,ok
rue_1000-78,1,ok,ok,ok,ok
rue_1000-780,1,ok,ok,ok,ok
rue_1000-781,1,ok,ok,ok,ok
rue_1000-782,1,ok,ok,ok,ok
rue_1000-783,1,ok,ok,ok,ok
rue_1000-784,1,ok,ok,ok,ok
rue_1000-785,1,ok,ok,ok,ok
rue_1000-786,1,ok,ok,ok,ok
rue_1000-787,1,ok,ok,ok,ok
rue_1000-788,1,ok,ok,ok,ok
rue_1000-789,1,ok,ok,ok,ok
rue_1000-79,1,ok,ok,ok,ok
rue_1000-790,1,ok,ok,ok,ok
rue_1000-791,1,ok,ok,ok,ok
rue_1000-792,1,ok,ok,ok,ok
rue_1000-793,1,ok,ok,ok,ok
rue_1000-794,1,ok,ok,ok,ok
rue_1000-795,1,ok,ok,ok,ok
rue_1000-796,1,ok,ok,ok,ok
rue_1000-797,1,ok,ok,ok,ok
rue_1000-798,1,ok,ok,ok,ok
rue_1000-799,1,ok,ok,ok,ok
rue_1000-8,1,ok,ok,ok,ok
rue_1000-80,1,ok,ok,ok,ok
rue_1000-800,1,ok,ok,ok,ok
rue_1000-801,1,ok,ok,ok,ok
rue_1000-802,1,ok,ok,ok,ok
rue_1000-803,1,ok,ok,ok,ok
rue_1000-804,1,ok,ok,ok,ok
rue_1000-805,1,ok,ok,ok,ok
rue_1000-806,1,ok,ok,ok,ok
rue_1000-807,1,ok,ok,ok,ok
rue_1000-808,1,ok,ok,ok,ok
rue_1000-809,1,ok,ok,ok,ok
rue_1000-81,1,ok,ok,ok,ok
rue_1000-810,1,ok,ok,ok,ok
rue_1000-811,1,ok,ok,ok,ok
rue_1000-812,1,ok,ok,ok,ok
rue_1000-813,1,ok,ok,ok,ok
rue_1000-814,1,ok,ok,ok,ok
rue_1000-815,1,ok,ok,ok,ok
rue_1000-816,1,ok,ok,ok,ok
rue_1000-817,1,ok,ok,ok,ok
rue_1000-818,1,ok,ok,ok,ok
rue_1000-819,1,ok,ok,ok,ok
rue_1000-82,1,ok,ok,ok,ok
rue_1000-820,1,ok,ok,ok,ok
rue_1000-821,1,ok,ok,ok,ok
rue_1000-822,1,ok,ok,ok,ok
rue_1000-823,1,ok,ok,ok,ok
rue_1000-824,1,ok,ok,ok,ok
rue_1000-825,1,ok,ok,ok,ok
rue_1000-826,1,ok,ok,ok,ok
rue_1000-827,1,ok,ok,ok,ok
rue_1000-828,1,ok,ok,ok,ok
rue_1000-829,1,ok,ok,ok,ok
rue_1000-83,1,ok,ok,ok,ok
rue_1000-830,1,ok,ok,ok,ok
rue_1000-831,1,ok,ok,ok,ok
rue_1000-832,1,ok,ok,ok,ok
rue_1000-833,1,ok,ok,ok,ok
rue_1000-834,1,ok,ok,ok,ok
rue_1000-835,1,ok,ok,ok,ok
rue_1000-836,1,ok,ok,ok,ok
rue_1000-837,1,ok,ok,ok,ok
rue_1000-838,1,ok,ok,ok,ok
rue_1000-839,1,ok,ok,ok,ok
rue_1000-84,1,ok,ok,ok,ok
rue_1000-840,1,ok,ok,ok,ok
rue_1000-841,1,ok,ok,ok,ok
rue_1000-842,1,ok,ok,ok,ok
rue_1000-843,1,ok,ok,ok,ok
rue_1000-844,1,ok,ok,ok,ok
rue_1000-845,1,ok,ok,ok,ok
rue_1000-846,1,ok,ok,ok,ok
rue_1000-847,1,ok,ok,ok,ok
rue_1000-848,1,ok,ok,ok,ok
rue_1000-849,1,ok,ok,ok,ok
rue_1000-85,1,ok,ok,ok,ok
rue_1000-850,1,ok,ok,ok,ok
rue_1000-851,1,ok,ok,ok,ok
rue_1000-852,1,ok,ok,ok,ok
rue_1000-853,1,ok,ok,ok,ok
rue_1000-854,1,ok,ok,ok,ok
rue_1000-855,1,ok,ok,ok,ok
rue_1000-856,1,ok,ok,ok,ok
rue_1000-857,1,ok,ok,ok,ok
rue_1000-858,1,ok,ok,ok,ok
rue_1000-859,1,ok,ok,ok,ok
rue_1000-86,1,ok,ok,ok,ok
rue_1000-860,1,ok,ok,ok,ok
rue_1000-861,1,ok,ok,ok,ok
rue_1000-862,1,ok,ok,ok,ok
rue_1000-863,1,ok,ok,ok,ok
rue_1000-864,1,ok,ok,ok,ok
rue_1000-865,1,ok,ok,ok,ok
rue_1000-866,1,ok,ok,ok,ok
rue_1000-867,1,ok,ok,ok,ok
rue_1000-868,1,ok,ok,ok,ok
rue_1000-869,1,ok,ok,ok,ok
rue_1000-87,1,ok,ok,ok,ok
rue_1000-870,1,ok,ok,ok,ok
rue_1000-871,1,ok,ok,ok,ok
rue_1000-872,1,ok,ok,ok,ok
rue_1000-873,1,ok,ok,ok,ok
rue_1000-874,1,ok,ok,ok,ok
rue_1000-875,1,ok,ok,ok,ok
rue_1000-876,1,ok,ok,ok,ok
rue_1000-877,1,ok,ok,ok,ok
rue_1000-878,1,ok,ok,ok,ok
rue_1000-879,1,ok,ok,ok,ok
rue_1000-88,1,ok,ok,ok,ok
rue_1000-880,1,ok,ok,ok,ok
rue_1000-881,1,ok,ok,ok,ok
rue_1000-882,1,ok,ok,ok,ok
rue_1000-883,1,ok,ok,ok,ok
rue_1000-884,1,ok,ok,ok,ok
rue_1000-885,1,ok,ok,ok,ok
rue_1000-886,1,ok,ok,ok,ok
rue_1000-887,1,ok,ok,ok,ok
rue_1000-888,1,ok,ok,ok,ok
rue_1000-889,1,ok,ok,ok,ok
rue_1000-89,1,ok,ok,ok,ok
rue_1000-890,1,ok,ok,ok,ok
rue_1000-891,1,ok,ok,ok,ok
rue_1000-892,1,ok,ok,ok,ok
rue_1000-893,1,ok,ok,ok,ok
rue_1000-894,1,ok,ok,ok,ok
rue_1000-895,1,ok,ok,ok,ok
rue_1000-896,1,ok,ok,ok,ok
rue_1000-897,1,ok,ok,ok,ok
rue_1000-898,1,ok,ok,ok,ok
rue_1000-899,1,ok,ok,ok,ok
rue_1000-9,1,ok,ok,ok,ok
rue_1000-90,1,ok,ok,ok,ok
rue_1000-900,1,ok,ok,ok,ok
rue_1000-901,1,ok,ok,ok,ok
rue_1000-902,1,ok,ok,ok,ok
rue_1000-903,1,ok,ok,ok,ok
rue_1000-904,1,ok,ok,ok,ok
rue_1000-905,1,ok,ok,ok,ok
rue_1000-906,1,ok,ok,ok,ok
rue_1000-907,1,ok,ok,ok,ok
rue_1000-908,1,ok,ok,ok,ok
rue_1000-909,1,ok,ok,ok,ok
rue_1000-91,1,ok,ok,ok,ok
rue_1000-910,1,ok,ok,ok,ok
rue_1000-911,1,ok,ok,ok,ok
rue_1000-912,1,ok,ok,ok,ok
rue_1000-913,1,ok,ok,ok,ok
rue_1000-914,1,ok,ok,ok,ok
rue_1000-915,1,ok,ok,ok,ok
rue_1000-916,1,ok,ok,ok,ok
rue_1000-917,1,ok,ok,ok,ok
rue_1000-918,1,ok,ok,ok,ok
rue_1000-919,1,ok,ok,ok,ok
rue_1000-92,1,ok,ok,ok,ok
rue_1000-920,1,ok,ok,ok,ok
rue_1000-921,1,ok,ok,ok,ok
rue_1000-922,1,ok,ok,ok,ok
rue_1000-923,1,ok,ok,ok,ok
rue_1000-924,1,ok,ok,ok,ok
rue_1000-925,1,ok,ok,ok,ok
rue_1000-926,1,ok,ok,ok,ok
rue_1000-927,1,ok,ok,ok,ok
rue_1000-928,1,ok,ok,ok,ok
rue_1000-929,1,ok,ok,ok,ok
rue_1000-93,1,ok,ok,ok,ok
rue_1000-930,1,ok,ok,ok,ok
rue_1000-931,1,ok,ok,ok,ok
rue_1000-932,1,ok,ok,ok,ok
rue_1000-933,1,ok,ok,ok,ok
rue_1000-934,1,ok,ok,ok,ok
rue_1000-935,1,ok,ok,ok,ok
rue_1000-936,1,ok,ok,ok,ok
rue_1000-937,1,ok,ok,ok,ok
rue_1000-938,1,ok,ok,ok,ok
rue_1000-939,1,ok,ok,ok,ok
rue_1000-94,1,ok,ok,ok,ok
rue_1000-940,1,ok,ok,ok,ok
rue_1000-941,1,ok,ok,ok,ok
rue_1000-942,1,ok,ok,ok,ok
rue_1000-943,1,ok,ok,ok,ok
rue_1000-944,1,ok,ok,ok,ok
rue_1000-945,1,ok,ok,ok,ok
rue_1000-946,1,ok,ok,ok,ok
rue_1000-947,1,ok,ok,ok,ok
rue_1000-948,1,ok,ok,ok,ok
rue_1000-949,1,ok,ok,ok,ok
rue_1000-95,1,ok,ok,ok,ok
rue_1000-950,1,ok,ok,ok,ok
rue_1000-951,1,ok,ok,ok,ok
rue_1000-952,1,ok,ok,ok,ok
rue_1000-953,1,ok,ok,ok,ok
rue_1000-954,1,ok,ok,ok,ok
rue_1000-955,1,ok,ok,ok,ok
rue_1000-956,1,ok,ok,ok,ok
rue_1000-957,1,ok,ok,ok,ok
rue_1000-958,1,ok,ok,ok,ok
rue_1000-959,1,ok,ok,ok,ok
rue_1000-96,1,ok,ok,ok,ok
rue_1000-960,1,ok,ok,ok,ok
rue_1000-961,1,ok,ok,ok,ok
rue_1000-962,1,ok,ok,ok,ok
rue_1000-963,1,ok,ok,ok,ok
rue_1000-964,1,ok,ok,ok,ok
rue_1000-965,1,ok,ok,ok,ok
rue_1000-966,1,ok,ok,ok,ok
rue_1000-967,1,ok,ok,ok,ok
rue_1000-968,1,ok,ok,ok,ok
rue_1000-969,1,ok,ok,ok,ok
rue_1000-97,1,ok,ok,ok,ok
rue_1000-970,1,ok,ok,ok,ok
rue_1000-971,1,ok,ok,ok,ok
rue_1000-972,1,ok,ok,ok,ok
rue_1000-973,1,ok,ok,ok,ok
rue_1000-974,1,ok,ok,ok,ok
rue_1000-975,1,ok,ok,ok,ok
rue_1000-976,1,ok,ok,ok,ok
rue_1000-977,1,ok,ok,ok,ok
rue_1000-978,1,ok,ok,ok,ok
rue_1000-979,1,ok,ok,ok,ok
rue_1000-98,1,ok,ok,ok,ok
rue_1000-980,1,ok,ok,ok,ok
rue_1000-981,1,ok,ok,ok,ok
rue_1000-982,1,ok,ok,ok,ok
rue_1000-983,1,ok,ok,ok,ok
rue_1000-984,1,ok,ok,ok,ok
rue_1000-985,1,ok,ok,ok,ok
rue_1000-986,1,ok,ok,ok,ok
rue_1000-987,1,ok,ok,ok,ok
rue_1000-988,1,ok,ok,ok,ok
rue_1000-989,1,ok,ok,ok,ok
rue_1000-99,1,ok,ok,ok,ok
rue_1000-990,1,ok,ok,ok,ok
rue_1000-991,1,ok,ok,ok,ok
rue_1000-992,1,ok,ok,ok,ok
rue_1000-993,1,ok,ok,ok,ok
rue_1000-994,1,ok,ok,ok,ok
rue_1000-995,1,ok,ok,ok,ok
rue_1000-996,1,ok,ok,ok,ok
rue_1000-997,1,ok,ok,ok,ok
rue_1000-998,1,ok,ok,ok,ok
rue_1000-999,1,ok,ok,ok,ok
rue_1500-1,1,ok,ok,ok,ok
rue_1500-10,1,ok,ok,ok,ok
rue_1500-100,1,ok,ok,ok,ok
rue_1500-1000,1,ok,ok,ok,ok
rue_1500-101,1,ok,ok,ok,ok
rue_1500-102,1,ok,ok,ok,ok
rue_1500-103,1,ok,ok,ok,ok
rue_1500-104,1,ok,ok,ok,ok
rue_1500-105,1,ok,ok,ok,ok
rue_1500-106,1,ok,ok,ok,ok
rue_1500-107,1,ok,ok,ok,ok
rue_1500-108,1,ok,ok,ok,ok
rue_1500-109,1,ok,ok,ok,ok
rue_1500-11,1,ok,ok,ok,ok
rue_1500-110,1,ok,ok,ok,ok
rue_1500-111,1,ok,ok,ok,ok
rue_1500-112,1,ok,ok,ok,ok
rue_1500-113,1,ok,ok,ok,ok
rue_1500-114,1,ok,ok,ok,ok
rue_1500-115,1,ok,ok,ok,ok
rue_1500-116,1,ok,ok,ok,ok
rue_1500-117,1,ok,ok,ok,ok
rue_1500-118,1,ok,ok,ok,ok
rue_1500-119,1,ok,ok,ok,ok
rue_1500-12,1,ok,ok,ok,ok
rue_1500-120,1,ok,ok,ok,ok
rue_1500-121,1,ok,ok,ok,ok
rue_1500-122,1,ok,ok,ok,ok
rue_1500-123,1,ok,ok,ok,ok
rue_1500-124,1,ok,ok,ok,ok
rue_1500-125,1,ok,ok,ok,ok
rue_1500-126,1,ok,ok,ok,ok
rue_1500-127,1,ok,ok,ok,ok
rue_1500-128,1,ok,ok,ok,ok
rue_1500-129,1,ok,ok,ok,ok
rue_1500-13,1,ok,ok,ok,ok
rue_1500-130,1,ok,ok,ok,ok
rue_1500-131,1,ok,ok,ok,ok
rue_1500-132,1,ok,ok,ok,ok
rue_1500-133,1,ok,ok,ok,ok
rue_1500-134,1,ok,ok,ok,ok
rue_1500-135,1,ok,ok,ok,ok
rue_1500-136,1,ok,ok,ok,ok
rue_1500-137,1,ok,ok,ok,ok
rue_1500-138,1,ok,ok,ok,ok
rue_1500-139,1,ok,ok,ok,ok
rue_1500-14,1,ok,ok,ok,ok
rue_1500-140,1,ok,ok,ok,ok
rue_1500-141,1,ok,ok,ok,ok
rue_1500-142,1,ok,ok,ok,ok
rue_1500-143,1,ok,ok,ok,ok
rue_1500-144,1,ok,ok,ok,ok
rue_1500-145,1,ok,ok,ok,ok
rue_1500-146,1,ok,ok,ok,ok
rue_1500-147,1,ok,ok,ok,ok
rue_1500-148,1,ok,ok,ok,ok
rue_1500-149,1,ok,ok,ok,ok
rue_1500-15,1,ok,ok,ok,ok
rue_1500-150,1,ok,ok,ok,ok
rue_1500-151,1,ok,ok,ok,ok
rue_1500-152,1,ok,ok,ok,ok
rue_1500-153,1,ok,ok,ok,ok
rue_1500-154,1,ok,ok,ok,ok
rue_1500-155,1,ok,ok,ok,ok
rue_1500-156,1,ok,ok,ok,ok
rue_1500-157,1,ok,ok,ok,ok
rue_1500-158,1,ok,ok,ok,ok
rue_1500-159,1,ok,ok,ok,ok
rue_1500-16,1,ok,ok,ok,ok
rue_1500-160,1,ok,ok,ok,ok
rue_1500-161,1,ok,ok,ok,ok
rue_1500-162,1,ok,ok,ok,ok
rue_1500-163,1,ok,ok,ok,ok
rue_1500-164,1,ok,ok,ok,ok
rue_1500-165,1,ok,ok,ok,ok
rue_1500-166,1,ok,ok,ok,ok
rue_1500-167,1,ok,ok,ok,ok
rue_1500-168,1,ok,ok,ok,ok
rue_1500-169,1,ok,ok,ok,ok
rue_1500-17,1,ok,ok,ok,ok
rue_1500-170,1,ok,ok,ok,ok
rue_1500-171,1,ok,ok,ok,ok
rue_1500-172,1,ok,ok,ok,ok
rue_1500-173,1,ok,ok,ok,ok
rue_1500-174,1,ok,ok,ok,ok
rue_1500-175,1,ok,ok,ok,ok
rue_1500-176,1,ok,ok,ok,ok
rue_1500-177,1,ok,ok,ok,ok
rue_1500-178,1,ok,ok,ok,ok
rue_1500-179,1,ok,ok,ok,ok
rue_1500-18,1,ok,ok,ok,ok
rue_1500-180,1,ok,ok,ok,ok
rue_1500-181,1,ok,ok,ok,ok
rue_1500-182,1,ok,ok,ok,ok
rue_1500-183,1,ok,ok,ok,ok
rue_1500-184,1,ok,ok,ok,ok
rue_1500-185,1,ok,ok,ok,ok
rue_1500-186,1,ok,ok,ok,ok
rue_1500-187,1,ok,ok,ok,ok
rue_1500-188,1,ok,ok,ok,ok
rue_1500-189,1,ok,ok,ok,ok
rue_1500-19,1,ok,ok,ok,ok
rue_1500-190,1,ok,ok,ok,ok
rue_1500-191,1,ok,ok,ok,ok
rue_1500-192,1,ok,ok,ok,ok
rue_1500-193,1,ok,ok,ok,ok
rue_1500-194,1,ok,ok,ok,ok
rue_1500-195,1,ok,ok,ok,ok
rue_1500-196,1,ok,ok,ok,ok
rue_1500-197,1,ok,ok,ok,ok
rue_1500-198,1,ok,ok,ok,ok
rue_1500-199,1,ok,ok,ok,ok
rue_1500-2,1,ok,ok,ok,ok
rue_1500-20,1,ok,ok,ok,ok
rue_1500-200,1,ok,ok,ok,ok
rue_1500-201,1,ok,ok,ok,ok
rue_1500-202,1,ok,ok,ok,ok
rue_1500-203,1,ok,ok,ok,ok
rue_1500-204,1,ok,ok,ok,ok
rue_1500-205,1,ok,ok,ok,ok
rue_1500-206,1,ok,ok,ok,ok
rue_1500-207,1,ok,ok,ok,ok
rue_1500-208,1,ok,ok,ok,ok
rue_1500-209,1,ok,ok,ok,ok
rue_1500-21,1,ok,ok,ok,ok
rue_1500-210,1,ok,ok,ok,ok
rue_1500-211,1,ok,ok,ok,ok
rue_1500-212,1,ok,ok,ok,ok
rue_1500-213,1,ok,ok,ok,ok
rue_1500-214,1,ok,ok,ok,ok
rue_1500-215,1,ok,ok,ok,ok
rue_1500-216,1,ok,ok,ok,ok
rue_1500-217,1,ok,ok,ok,ok
rue_1500-218,1,ok,ok,ok,ok
rue_1500-219,1,ok,ok,ok,ok
rue_1500-22,1,ok,ok,ok,ok
rue_1500-220,1,ok,ok,ok,ok
rue_1500-221,1,ok,ok,ok,ok
rue_1500-222,1,ok,ok,ok,ok
rue_1500-223,1,ok,ok,ok,ok
rue_1500-224,1,ok,ok,ok,ok
rue_1500-225,1,ok,ok,ok,ok
rue_1500-226,1,ok,ok,ok,ok
rue_1500-227,1,ok,ok,ok,ok
rue_1500-228,1,ok,ok,ok,ok
rue_1500-229,1,ok,ok,ok,ok
rue_1500-23,1,ok,ok,ok,ok
rue_1500-230,1,ok,ok,ok,ok
rue_1500-231,1,ok,ok,ok,ok
rue_1500-232,1,ok,ok,ok,ok
rue_1500-233,1,ok,ok,ok,ok
rue_1500-234,1,ok,ok,ok,ok
rue_1500-235,1,ok,ok,ok,ok
rue_1500-236,1,ok,ok,ok,ok
rue_1500-237,1,ok,ok,ok,ok
rue_1500-238,1,ok,ok,ok,ok
rue_1500-239,1,ok,ok,ok,ok
rue_1500-24,1,ok,ok,ok,ok
rue_1500-240,1,ok,ok,ok,ok
rue_1500-241,1,ok,ok,ok,ok
rue_1500-242,1,ok,ok,ok,ok
rue_1500-243,1,ok,ok,ok,ok
rue_1500-244,1,ok,ok,ok,ok
rue_1500-245,1,ok,ok,ok,ok
rue_1500-246,1,ok,ok,ok,ok
rue_1500-247,1,ok,ok,ok,ok
rue_1500-248,1,ok,ok,ok,ok
rue_1500-249,1,ok,ok,ok,ok
rue_1500-25,1,ok,ok,ok,ok
rue_1500-250,1,ok,ok,ok,ok
rue_1500-251,1,ok,ok,ok,ok
rue_1500-252,1,ok,ok,ok,ok
rue_1500-253,1,ok,ok,ok,ok
rue_1500-254,1,ok,ok,ok,ok
rue_1500-255,1,ok,ok,ok,ok
rue_1500-256,1,ok,ok,ok,ok
rue_1500-257,1,ok,ok,ok,ok
rue_1500-258,1,ok,ok,ok,ok
rue_1500-259,1,ok,ok,ok,ok
rue_1500-26,1,ok,ok,ok,ok
rue_1500-260,1,ok,ok,ok,ok
rue_1500-261,1,ok,ok,ok,ok
rue_1500-262,1,ok,ok,ok,ok
rue_1500-263,1,ok,ok,ok,ok
rue_1500-264,1,ok,ok,ok,ok
rue_1500-265,1,ok,ok,ok,ok
rue_1500-266,1,ok,ok,ok,ok
rue_1500-267,1,ok,ok,ok,ok
rue_1500-268,1,ok,ok,ok,ok
rue_1500-269,1,ok,ok,ok,ok
rue_1500-27,1,ok,ok,ok,ok
rue_1500-270,1,ok,ok,ok,ok
rue_1500-271,1,ok,ok,ok,ok
rue_1500-272,1,ok,ok,ok,ok
rue_1500-273,1,ok,ok,ok,ok
rue_1500-274,1,ok,ok,ok,ok
rue_1500-275,1,ok,ok,ok,ok
rue_1500-276,1,ok,ok,ok,ok
rue_1500-277,1,ok,ok,ok,ok
rue_1500-278,1,ok,ok,ok,ok
rue_1500-279,1,ok,ok,ok,ok
rue_1500-28,1,ok,ok,ok,ok
rue_1500-280,1,ok,ok,ok,ok
rue_1500-281,1,ok,ok,ok,ok
rue_1500-282,1,ok,ok,ok,ok
rue_1500-283,1,ok,ok,ok,ok
rue_1500-284,1,ok,ok,ok,ok
rue_1500-285,1,ok,ok,ok,ok
rue_1500-286,1,ok,ok,ok,ok
rue_1500-287,1,ok,ok,ok,ok
rue_1500-288,1,ok,ok,ok,ok
rue_1500-289,1,ok,ok,ok,ok
rue_1500-29,1,ok,ok,ok,ok
rue_1500-290,1,ok,ok,ok,ok
rue_1500-291,1,ok,ok,ok,ok
rue_1500-292,1,ok,ok,ok,ok
rue_1500-293,1,ok,ok,ok,ok
rue_1500-294,1,ok,ok,ok,ok
rue_1500-295,1,ok,ok,ok,ok
rue_1500-296,1,ok,ok,ok,ok
rue_1500-297,1,ok,ok,ok,ok
rue_1500-298,1,ok,ok,ok,ok
rue_1500-299,1,ok,ok,ok,ok
rue_1500-3,1,ok,ok,ok,ok
rue_1500-30,1,ok,ok,ok,ok
rue_1500-300,1,ok,ok,ok,ok
rue_1500-301,1,ok,ok,ok,ok
rue_1500-302,1,ok,ok,ok,ok
rue_1500-303,1,ok,ok,ok,ok
rue_1500-304,1,ok,ok,ok,ok
rue_1500-305,1,ok,ok,ok,ok
rue_1500-306,1,ok,ok,ok,ok
rue_1500-307,1,ok,ok,ok,ok
rue_1500-308,1,ok,ok,ok,ok
rue_1500-309,1,ok,ok,ok,ok
rue_1500-31,1,ok,ok,ok,ok
rue_1500-310,1,ok,ok,ok,ok
rue_1500-311,1,ok,ok,ok,ok
rue_1500-312,1,ok,ok,ok,ok
rue_1500-313,1,ok,ok,ok,ok
rue_1500-314,1,ok,ok,ok,ok
rue_1500-315,1,ok,ok,ok,ok
