@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute Basic numeric
@attribute CG numeric
@attribute DIAMETER numeric
@attribute KLB numeric
@attribute Pre numeric
@attribute cl numeric
@attribute lobjois numeric
@attribute ls_gsat numeric
@attribute ls_saps numeric
@attribute sp numeric

@data
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,0.01,60.06,2.01,0.66,1.5,0.5,2,2.32,2.1,2.37
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf,1,0.02,6.15,2.01,1.69,1.15,2,2,2.25,2.13,2.24
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.01,5.71,2.01,0.54,0.6,2,2,2.25,2.09,1.54
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf,1,0.04,16.91,2.02,2.9,1.54,1.99,2,2.25,2.16,2.51
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,0.02,60.01,2.01,1.28,1.3,2,2.01,2.21,2.14,2.35
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf,1,0.04,60.02,2.03,2.11,2.91,2,2,2.31,2.19,2.54
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,0.03,60.04,2.02,1.56,3.16,1.99,2,2.33,2.19,2.58
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.01,60.01,2.01,0.62,1.85,2,2,2.31,2.11,2.39
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.02,60.03,2.01,1.74,2.09,2,2,2.29,2.16,2.5
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.03,60.01,2.02,2.24,3.27,2,2,2.34,2.19,2.65
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf,1,0.03,60.04,2.01,4.54,2.69,1.99,2,2.27,2.19,2.53
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,0.02,60.01,2.01,0.86,2.15,0.9,2,2.3,2.14,2.32
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,0.02,60.01,2.01,0.82,1.68,0.77,2,2.33,2.12,2.32
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.02,60.01,2.01,0.77,1.4,1.99,2,2.17,2.12,2.32
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf,1,0.05,10.69,2.01,9.06,2.37,2.01,2.02,2.27,2.24,2.91
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf,1,0.01,7.93,2.01,0.58,1.38,0.17,2,2.28,2.11,2.15
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,0.02,44.65,2.01,1.56,1.4,1.99,2,2.27,2.16,2.46
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.02,60.02,2.01,1.63,3.06,2,2,2.3,2.18,2.49
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.03,60.01,2.01,2.18,2.36,2,2,2.28,2.16,2.6
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0.02,60.02,2.02,1.17,2.24,1.99,2,2.32,2.17,2.35
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,0.04,60.02,2.02,2.8,3.67,2,2,2.31,2.23,2.7
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0.04,62.84,2.02,5.04,4.28,1.04,2,2.27,2.2,2.63
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.04,60.03,2.02,6.03,5.54,1.15,2.03,2.25,2.22,2.65
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0.02,60.02,2.02,2.13,3.4,0.81,2,2.31,2.15,2.51
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,0.02,2.65,2.01,3.54,2.65,1.99,2,2.24,2.14,2.5
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,0.45,?,?,?,?,?
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0.01,60.46,2.01,0.07,138.57,1.99,2,2.14,2.09,2.42
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,0.01,60.07,2.01,0.16,341.2,2,2,2.2,2.12,2.54
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0.06,60.03,2.02,12.37,17.32,1.99,2.03,2.27,2.29,2.97
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,0,3.08,0.01,0,8.67,0,2,1.02,1.22,0.19
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.1,60.05,2.06,77.71,4.71,2,2.04,2.57,2.57,3.81
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,0.06,60.02,2.02,10.02,4.09,2,2,2.25,2.22,2.89
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,0.08,60.03,2.08,31.23,3.94,2,2,2.44,2.42,3.57
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.01,28.94,0.42,0,0.02,1.99,2,2.35,2.14,0.23
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0.03,60.01,2.01,0.18,0.29,1.99,2,2.35,2.17,2.33
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf,1,0,58.66,1.79,0.01,0.05,2,2,2.32,2.13,0.53
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.01,60.01,2.01,0.02,0.09,1.99,2,2.33,2.12,0.79
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0,0.01,0.01,0,0,0.02,1.64,1.86,1.37,0
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0,0.04,0.02,0,0,2,2,2.45,2.22,0.02
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_3_keyfind_1.cnf,1,0,0.07,0.04,0,0,2,2,2.48,2.2,0.02
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0,0.1,0.08,0,0.01,1.99,2,2.44,2.22,0.03
./SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,0,0.13,0.12,0,0.01,1.99,2,2.46,2.2,0.04
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0,0.21,0.03,0,0,2,2,2.49,2.22,0.04
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0,0.43,0.16,0,0,1.99,2,2.46,2.16,0.07
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0,0.64,0.37,0.01,0.01,1.99,2,2.45,2.16,0.1
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0,0.86,0.65,0.01,0.01,2,2,2.41,2.15,0.13
./SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.69,68.14,2.42,3.96,67.79,2,3,5.79,6.04,29.46
./SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.62,65.03,2.13,3.75,41.28,2,2,5.52,5.75,25.61
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,0.01,65.23,2.01,0.09,0.24,2.01,2,2.08,2.07,2.03
./SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,0.08,60.21,2.05,0.61,2.49,1.99,2.09,2.56,2.62,3.4
./SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.27,64.58,2.22,2.02,31.4,1.99,2,3.99,4.01,13.23
./SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0,62,2.01,0.09,0.37,1.99,2,2.07,2.08,1.92
./SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,0.06,60.09,2.04,0.44,1.63,2,2.03,2.39,2.43,4.32
./SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.13,60.27,2.06,1.07,6.08,2.01,2.05,2.77,2.83,5.3
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,0.02,62.39,2.01,0.13,0.54,0.48,2,2.1,2.11,2.31
./SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.02,87.16,2.01,0.17,0.55,2,2,2.15,2.15,2.68
./SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.11,60.62,2.02,0.76,4.27,2,2.01,2.7,2.7,4.7
./SAT11/application/leberre/2dimensionalstrippacking/E05X15.cnf,1,0.01,60.01,2.02,0.06,0.14,2,2,2.06,2.07,1.24
./SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,0.03,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,0.06,?,?,?,?,?
./SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.01,60.02,2.02,0.05,0.18,2,2,2.05,2.1,1.42
./SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.01,60.99,2.01,0.12,0.29,2,2,2.12,2.09,2.44
./SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.04,60.33,2.03,0.25,0.9,2,2,2.25,2.26,3.47
./SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,0.21,60.09,2.24,53.96,3.3,2.01,2.02,3.18,3.2,5.96
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.08,60.09,2.03,3.72,1.33,2,2.02,2.54,2.5,3.61
./SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.11,60.06,2.02,1.98,1.64,2.01,2.03,2.72,2.73,4.26
./SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,0.11,60.06,2.06,2.85,1.76,2.01,2.05,2.73,2.71,4.37
./SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0.11,60.05,2.06,3.12,1.79,2,2.05,2.74,2.73,4.41
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0.11,60.05,2.01,2.83,1.63,2,2.01,2.68,2.65,4.02
./SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,0.11,60.06,2.02,2.97,1.74,2,2.03,2.76,2.73,4.4
./SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,0.52,60.41,2.5,26.34,7.91,2.03,2.1,5.43,5.32,11.94
./SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,0.98,60.28,2.56,552.89,11.3,2.01,2.06,6.56,6.63,16.03
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,1.22,60.43,2.11,319.34,14.49,2.03,2.12,5.67,5.85,34.07
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,1.42,60.5,2.4,709.72,20.31,2.02,2.17,7.6,7.75,51.92
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,1.75,60.74,2.39,807.39,21.8,2.02,2.09,8.07,8.17,55.84
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf,1,1.73,60.84,2.09,931.76,23.28,2.03,2,8.8,8.69,60.28
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf,1,1.14,60.4,2.34,352.28,15.61,2.02,2.07,5.96,5.89,37.36
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.98,60.4,2.22,440.72,17.13,2,2.17,6.3,6.58,42.16
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,1.46,60.59,2.37,647.09,20.32,2.02,2.04,7.66,7.78,51.74
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0.23,60.1,2.08,97.59,3.78,2,2.07,3.06,3.07,16.58
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.24,60.12,2.02,96.04,4.92,1.99,2.04,3.14,3.12,22.03
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,1,0.02,43.94,2.01,2.49,1.29,2.01,2.02,2.33,2.14,2.64
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,0.06,60.04,2.02,8.95,2.12,2.02,2.04,2.35,2.27,3.49
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.09,60.05,2.01,19.96,2.92,2,2.09,2.43,2.38,3.94
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,0.04,44.52,2.01,2.51,1.3,2,2,2.32,2.15,2.65
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,0.05,60.04,2.01,9.01,2.13,2,2.01,2.36,2.27,3.51
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,0.08,60.05,2.03,20.61,2.95,2.01,2,2.42,2.41,3.97
./SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0.2,60.08,2.04,108.29,6.23,2.01,2.04,2.92,2.94,6.08
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.06,60.04,2.03,3.59,1.99,2.01,2.06,2.37,2.31,2.96
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.1,60.05,2.03,7.95,2.91,2,2.04,2.47,2.45,3.75
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.14,60.06,2.04,14.39,3.86,2,2.01,2.63,2.62,3.96
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,0.18,60.08,2.03,21.89,4.9,2.01,2.01,2.78,2.76,4.97
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,1,0.22,60.09,2.06,31.62,5.88,2.01,2.12,3.01,2.9,6.03
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,0.25,60.11,2.02,42.88,7.01,2.01,2.05,3.1,3.14,7.07
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.51,60.19,2.04,693.26,9.38,2,2.1,4.28,4.36,30.75
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.61,60.26,2.21,912.31,11.72,2.02,2.35,4.71,4.91,57.81
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.85,60.33,2.33,1844.45,17.54,2,2.06,5.97,6.27,82.77
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,1.11,60.44,2.33,3030.44,20.75,2.03,2.31,7.11,7.27,107.89
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,0.39,60.21,2.05,371.07,8.67,2.01,2.21,3.72,3.7,41.6
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.73,60.26,2.02,1168.77,18.86,2.02,2.63,5.1,5.3,76.53
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1,60.36,2.31,2416.35,20.26,2.01,2.76,6.56,6.81,111.83
./SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.37,60.15,2.08,348,7.08,2,2.12,3.71,3.82,24.76
SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.07,60.03,2.01,9.32,4.92,2.01,2,2.44,2.38,3.23
SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,?,?,?,?,?,?,?,?,?,?
SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.11,60.59,2.05,1.53,2.66,2.01,2.04,2.5,2.56,4
SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.05,60.83,2.02,0.47,1.19,2,2,2.23,2.26,2.9
SAT_RACE06/velev-pipe-sat-1.0-b9.cnf,1,1.48,137.42,3.4,35.96,114.72,2.02,2.3,8.27,8.87,70.9
SAT_RACE08/cnf/ibm-2002-30r-k85.cnf,1,0.11,60.05,2.05,21.29,3.98,2,2.01,2.6,2.54,4.39
SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.02,44.69,2.03,3.42,1.14,2,2,2.26,2.17,2.49
SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,0.18,60.05,2.1,14.16,4.57,1.99,2,2.57,2.46,4.18
SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.09,60.1,2.05,12.88,6.79,2,2.01,2.66,2.6,4.18
SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0.02,60.01,2.02,0.79,1.38,2,2,2.32,2.15,2.43
SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,0.06,60.04,2.03,5.74,4.75,2,2,2.43,2.41,3.42
SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.02,6.02,2.01,1.18,0.7,2,2,2.3,2.11,1.4
SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.74,88.82,2.08,52.55,23.8,2,2.06,4.55,4.76,27.95
SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,0.04,32.65,2.02,4.9,2.22,2,2,2.33,2.23,2.75
SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.11,60.05,2.02,21.27,3.99,2.01,2.01,2.64,2.54,4.4
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.03,9.05,2.01,1.95,0.94,2.01,2,2.27,2.17,1.82
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.01,5.98,2.01,1.19,0.69,2.01,2,2.3,2.11,1.4
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0.04,60.08,2.02,2.96,3.01,2,2.01,2.36,2.26,2.94
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.64,75.57,2.05,18.99,22,2,2.14,4.97,6.28,33.46
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.98,75.3,2.25,20.77,57.26,2.03,2.64,5.97,6.25,43.47
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,1.66,64.26,2.73,494.78,57.34,2.04,2.53,9.84,9.65,63.8
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,1.97,61.27,3.12,645.5,68.85,2.03,2.04,10.61,10.94,75.85
SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.76,62.84,2.2,97.95,24.6,2.01,2.26,5.63,5.6,33.74
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.33,60.12,2.19,220.24,286.85,2.01,2.06,3.87,3.86,24.36
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,13.47,?,?,?,?,?
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,0.07,60.12,2.01,11.31,12.83,2.01,2.03,2.37,2.32,3.65
